"Category Icon Settings","Categoria Icon Settings"
"Code","Código"
"Payment Method Settings","Configurações método de pagamento"
"Image","Imagem"
"Upto Time","até Tempo"
"Background Color","Cor de fundo"
"Text Color","Cor do texto"
"Redirect","Redirect"
"Category ID","Categoria ID"
"Product ID","ID do produto"
"Product Name","Nome do Produto"
"Sort Order","Ordem de classificação"
"Layout Settings","Configurações de Layout"
"Back","De volta"
"Session has expired. Please try again after Re-login.","Sessão expirou. Por favor, tente novamente após Re-login."
"Sorry","sem aspas estão disponíveis para este fim neste momento."
"Place Order","Faça a encomenda"
"Heading of this Component","Caput deste Componente"
"Field cannot be empty.","O campo não pode estar vazio."
"Select Product Type","Escolha um tipo de produto"
"Select Category","Selecione a Categoria"
"Select Products from Category","Selecionar produtos da Categoria"
"Select Products","Selecionar produtos"
"Number of products","Número de produtos"
"Image Content Mode","Conteúdo Modo imagem"
"Scale aspect fill","Escala de preenchimento aspecto"
"Scale aspect Fit","Ajustar aspecto escala"
"Please select category.","Selecione a categoria."
"Please select product.","Por favor, selecione produto."
"Please select image type","Por favor, selecione o tipo de imagem"
"Please provide image url","Por favor, forneça URL da imagem"
"Please select category","Selecione a categoria"
"Please select product","Por favor seleccione o seu produto"
"Only Positive integer is allowed.","Apenas Inteiro positivo é permitido."
"Please select an option from dropdown.","Por favor, selecione uma opção suspensa."
"You can enter only numbers.","Você pode digitar apenas números."
"Number should be greater than 0.","Número deve ser maior que 0."
"Field cannot be greater than {#} characters.","O campo não pode ser maior que {#} caracteres."
"Field cannot be less than {#} character(s).","O campo não pode ser inferior a personagem {#} (s)."
"Please enter Email.","Por favor, indique-mail."
"Please enter a valid Email.","Por favor digite um email válido."
"Invalid date format.","Formato de data inválido."
"Number is not in the valid range. It should be between {1} and {100}","O número não está no intervalo válido. Ele deve estar entre {1} e {100}"
"Field should be numeric.","O campo deve ser numérico."
"Field can have only upto two decimal values.","O campo só pode ter até dois valores decimais."
"Email cannot be greater than {#} characters.","Email não pode ser maior que {#} caracteres."
"Zip should not have special characters.","Zip não deve ter caracteres especiais."
"Percentage should be in number.","Percentagem devem ser em número."
"Percentage should be between 0 and 100.","Percentagem deve situar-se entre 0 e 100."
"Size cannot be greater than {#} characters.","Tamanho não pode ser maior que {#} caracteres."
"Color could not be greater than {#} characters.","A cor não poderia ser maior do que {#} caracteres."
"Color is not valid.","A cor não é válido."
"Special characters are not allowed.","Caracteres especiais não são permitidos."
"Script tags are not allowed.","tags de script não são permitidos."
"Style tags are not allowed.","marcas de estilo não são permitidos."
"Iframe tags are not allowed.","tags Iframe não são permitidos."
"Uploaded file is not an image.","O arquivo enviado não é uma imagem."
"Uploaded file size must be less than #.","tamanho de arquivo deve ser inferior a #."
"Field should not contain HTML tags.","O campo não deve conter tags HTML."
"You can enter only positive numbers.","Você pode digitar apenas números positivos."
"Select Image Type","Escolha um tipo de imagem"
"Select an option","Selecione uma opção"
"Image Url","Imagem URL"
"Enter URL","Enter URL"
"Image Upload","Carregar imagem"
"Select Redirect Activity","Select Redirect Atividade"
"CMS","CMS"
"Login","Conecte-se"
"Search","Pesquisa"
"Select Product","Selecionar produto"
"Banner Width","bandeira Largura"
"Banner Height","bandeira Altura"
"Margin Top","margem superior"
"Margin Bottom","margem inferior"
"Margin Left","margem Esquerda"
"Margin Right","margem direita"
"Countdown Time Validity","Validade contagem regressiva do tempo"
"Enable Time Background Color","Ativar Tempo Cor de Fundo"
"Time Background Color","Fundo do tempo de Cor"
"Timer Text Color","Texto temporizador Cor"
"Select Date","Selecione a data"
"Save","Salve "
"This field cannot be empty","Este campo não pode estar vazio"
"Select 1st Category","Selecione 1ª Categoria"
"Upload Image","Enviar Imagem"
"Remove image","imagem Remove"
"Select 2nd Category","Selecione 2ª Categoria"
"Select 3rd Category","Selecione 3ª Categoria"
"Select 4th Category","Selecione 4ª Categoria"
"Select 5th Category","Selecione 5ª Categoria"
"Select 6th Category","Selecione 6ª Categoria"
"Select 7th Category","Selecione 7ª Categoria"
"Select 8th Category","Selecione 8ª Categoria"
"Are your sure?","Você tem certeza?"
"Are you sure?","Você tem certeza?"
"Edit Component","Edit Component"
"Close","Fechar"
"Need to add value in atleast 4 categories","Necessidade de agregar valor em pelo menos 4 categorias"
"Component added successfully","Componente adicionado com sucesso"
"You can add only 20 components in a layout","Você pode adicionar apenas 20 componentes em um layout"
"Top Categories","Categorias topo"
"Banner-Square","Banner-Praça"
"Banner-Custom","Banner-Personalizado"
"Banner-Horizontal Sliding","Banner-Horizontal Sliding"
"Banner-Grid","Banner-Grade"
"Banner-With Countdown timer","temporizador Banner-Com Contagem regressiva"
"Products-Square","Produtos de Praça"
"Products-Horizontal Sliding","Produtos de deslizamento horizontal"
"Products-Grid","Produtos-Grid"
"Edit Heading","Editar ponto"
"Category1","Categoria1"
"Category2","Categoria2"
"Category3","Categoria3"
"Category4","Category4"
"Horizontal Banner","horizontal bandeira"
"Banner-Grid 1","Banner-Grade 1"
"Banner-Grid 2","Banner-Grade 2"
"Banner-Grid 3","Banner-Grade 3"
"Banner-Grid 4","Banner-Grade 4"
"Countdown Banner","Contagem regressiva bandeira"
"Hours","Hora"
"Minutes","Minuto"
"Seconds","Segundo"
"Horizontal Products","produtos horizontais"
"Product Grid","Grade produto"
"Payment Mode","Modo de pagamento"
"Sandbox","Sandbo"
"Live","Liv"
"Client Id","ID do Cliente"
"Please select atleast one country","Por favor, selecione pelo menos um país"
"Please enter a valid color code","Por favor insira um código de cor válido"
"Date & Time should be greater than current date time.","Date & Time deve ser maior do que o tempo atual data."
"Field cannot be empty","O campo não pode estar vazio"
"Total Coupons Generated","Total de cupons Gerado"
"Total Coupons Unused","Total de cupons não utilizados"
"Total Coupons Used","Total de cupons usados"
"`Active Date` cannot be greater than `Expire Date`","`Ativo date` não pode ser maior que` expirar date`"
"`From` Date cannot be greater than `To` Date","`From` A data não pode ser maior que` para` Data"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","A soma de gravidade não está no intervalo válido. Deve ser betwen 1 e 100. O total é:"
"No list exists for this API key.","Nenhuma lista existe para esta chave de API."
"No. of times","N ° de vezes"
"Date","Encontro"
"Please upload an image file.","Faça o upload de um arquivo de imagem."
"To percentage should be greater than From percentage.","Para percentual deve ser maior do que de porcentagem."
"Value must be greater than 0","O valor deve ser maior que 0"
"Allowed extension is","extensão permitida é"
"Please provide correct format. Maximum allowed file size is","Por favor, forneça formato correto. tamanho máximo de arquivo permitido é"
"Validated successfully","validado com sucesso"
"Invalid Api Key","Inválida Api Key"
"Message","mensagem"
"Select Brodcast Device Type","Selecione brodcast Tipo de Dispositivo"
"Remove Image","Remover imagem"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.","Apenas .png ou formato de arquivo .jpg aceito. tamanho do arquivo não deve ser superior a 2 MB."
"--Select Product--","--Selecione Product--"
"Enable/Disable","Habilitar desabilitar"
"Facebook App Id","Facebook App Id"
"Validate App Id","Validar App Id"
"Enable the Extension","Ative a Extension"
"This setting will enable/disable entire mobile app functionality.","Esta configuração permitirá / funcionalidade inteira desativar aplicativo móvel."
"Redirect on Cart Page when Add To Cart","Redirect na página do carrinho de quando Adicionar ao carrinho"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","Esta configuração irá redirecionar ao carrinho página ou manter na página do produto quando adicionar ao carrinho é clicado."
"Display Short Description","Mostrar Descrição curta"
"Enable Request Log Reporting","Ativar Solicitação de Relatórios Log"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","Esta definição irá ativar / desativar relatórios de log de erro para cada pedido de Web Services do módulo."
"Show App Preview","Mostrar App Pré-Visualização"
"This setting will show/hide the app preview.","Esta definição irá mostrar / ocultar a visualização do aplicativo."
"Enable Tab Bar","Ativar Tab Bar"
"This setting will enable/disable the tab bar in the app.","Esta definição irá ativar / desativar a barra de abas no aplicativo."
"Show Spin and Win","Mostrar Spin and Win"
"Show spin and win popup on the mobile App.","Mostrar rodada e ganhar pop-up no celular App."
"Enable/Disable Fingerprint Login","Activar / Desactivar Fingerprint Acesso"
"This setting will enable/disable Fingerprint login in Mobile App.","Esta definição irá ativar / desativar o login de impressão digital em Mobile App."
"Enable/Disable Phone Number Registration","Activar / Desactivar Telefone Número de Registro"
"This setting will enable/disable customer registration and login via phone number verification.","Esta configuração permitirá / Registro de cliente desativar e login através de verificação do número de telefone."
"Mandatory Phone number at registration","Número de telefone obrigatória no momento da inscrição"
"This setting will set the Phone number field as optional or required.","Esta configuração irá definir o campo de número de telefone como opcionais ou obrigatórios."
"Select layout for home page","Escolha um layout para home page"
"Please select","Por favor selecione"
"Disabled Shippping Sethods","Deficientes Shippping Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Escolha métodos a partir da lista para a qual você deseja desativar esse module.You pode deixá-lo para esvaziar o transporte se você deseja ativar este módulo para todos os métodos de envio."
"Select shipping methods","Métodos selecionados de expedição"
"Enable Whatsapp Chat Support","Habilitar Suporte Whatsapp bate-papo"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","Esta definição irá ativar / desativar a opção de suporte WhatsApp bate-papo no aplicativo móvel."
"Chat Number","bate-papo Número"
"Enter Chat number with Country code as well.","Digite o número de bate-papo com o código do país também."
"Enable Live Chat Support","Habilitar Suporte ao Vivo via Chat"
"This setting will enable/disable live chat support option in mobile app.","Esta definição irá ativar / desativar a opção de suporte de chat ao vivo no aplicativo móvel."
"Chat API Key","Chave API bate-papo"
"Enter API Key for Live chat","Digite API Key para chat ao vivo"
"Enable Url Encoding Of Image Links","Ativar Url Encoding links de imagem"
"This setting will enable/disable Url encoding of all image links.","Esta configuração permitirá desativar codificação / Url de todas as ligações da imagem."
"Look And Feel","Olhar e sentir"
"Enable Logo","Ativar Logo"
"Upload logo","Carregar logótipo"
"Remove logo","Remove logotipo"
"App Button Color","App Botão Cor"
"Select button color of the app.","Selecione a cor botão do aplicativo."
"App Button Text Color","App Botão Cor do texto"
"Select button text color of the app.","Selecione a cor de texto do botão do aplicativo."
"App Theme Color","App Tema Cor"
"Select theme color of the app.","Selecione a cor tema do aplicativo."
"App Background Color","Antecedentes App Cor"
"Select background color of the app.","Selecione a cor de fundo do aplicativo."
"Custom CSS","CSS customizado"
"Add custom CSS code that you want to be executed on the app","Adicione código CSS personalizado que você quer ser executado no aplicativo"
"Edit Payment Method Settings","Editar Configurações de pagamento Método"
"Something went wrong. Please try again.","Algo deu errado. Por favor, tente novamente."
"Edit Settings","Editar Configurações"
"Upload Google JSON file","de upload de arquivos Google JSON"
"Only .json file format accepted. File size should not be more than 1 MB.","Apenas formato de arquivo .json aceito. tamanho do arquivo não deve ser superior a 1 MB."
"Uploaded App Id","Uploaded App Id"
"Uploaded Api Key","Uploaded Api Key"
"Send New Push Notification","Enviar New Push Notification"
"Send","Enviar"
"Cancel","Cancelar"
"View Push Notification","Ver Push Notification"
"Send New Notification","Enviar Nova notificação"
"Contact Us Page","Contacte-nos Página"
"Enable/Disable Contact Us Page","Activar / Desactivar página Fale Conosco"
"Select Contact Us Page","Selecione página Fale Conosco"
"Select Product Carousel Type","Selecionar Produto Carousel Tipo"
"Menu 1","Menu 1"
"Enable/Disable Menu","Activar / Desactivar menu"
"Menu Title","Title Menu"
"Enter Tiltle for Menu","Digite tiltle para o Menu"
"Select Page","Selecione Página"
"Menu 2","Menu 2"
"Menu 3","Menu 3"
"Menu 4","Menu 4"
"Category Icon","Ícone da categoria"
"Select category to add icon","Selecione categoria para adicionar o ícone"
"Select category to add/edit icon.","Seleccione uma categoria para adicionar / editar ícone."
"Category icon saved successfully.","Ícone Categoria salva com sucesso."
"Something went wrong","recarregue a página."
"Invalid File Format","Por favor, selecione somente os tipos recomendados .."
"File size must be less than 1MB","tamanho do arquivo deve ser inferior a 1 MB"
"Invalid File.","Arquivo inválido."
"Add New Layout","Adicionar Novo layout"
"Firebase Server Setting","Ajuste Firebase Servidor"
"Server Key","Key servidor"
"Enter firebase server key","Tecla Enter servidor firebase"
"New Order Settings","Configurações da Nova Ordem"
"Enable/Disable new order push notification","Ativar notificações push ordem / Desactivar nova"
"Title for new order push notification","Título para a notificação novo impulso fim"
"Message for new order push notification","Mensagem para a notificação novo impulso fim"
"Order Status Change Settings","Status do pedido Alterar Configurações"
"Enable/Disable order status change push notification","Activar / notificação de alteração de pressão status do pedido Disable"
"Title for order status change push notification","Título para notificação de alteração de pressão status do pedido"
"Message for order status change push notification","Mensagem de notificação de alteração de pressão status do pedido"
"Abandoned Cart Settings","Compras Configurações abandonados"
"Enable/Disable abandoned cart push notification","Ativar Desativar abandonado / notificação push carrinho"
"Title for abandoned cart push notification","Título para a notificação carro do impulso abandonada"
"Message for abandoned cart push notification","Mensagem para a notificação carro do impulso abandonada"
"Time Interval","Intervalo de tempo"
"Time interval to check Abandoned cart(In Hours)","intervalo de tempo para verificar compras abandonados (em horas)"
"Cron Instructions","Instruções de cron"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","Instrução para adicionar o cron., Adicione o cron a sua loja através do painel de controle / massa de vidraceiro para enviar notificações de carro do impulso abandonados acordo com as definições acima. Veja abaixo a Instrução para adicionar o cron."
"URL to Add Cron via Control Panel","URL para Adicionar Cron via Painel de Controle"
"Cron setup via SSH","configuração Cron via SSH"
"Preview","visualização"
"Paypal Mobile","Paypal móvel"
"COD Mobile","COD móvel"
"Invalid File Format.","Formato de arquivo inválido."
"File should be less than 2 Mb.","Arquivo deve ser inferior a 2 Mb."
"Please Upload the Image.","Por favor enviar a imagem."
"Please Upload Image For Category.","Por favor Carregar imagem Por Categoria."
"app_text_category_products","Categoria"
"app_text_no_internet","Problema de internet"
"app_text_product_image_viewer","Produto Visualizador de Imagens"
"app_text_payment_methods","Métodos de Pagamento"
"app_text_seller_comments","Vendedor Comentário (s)"
"app_text_home","Casa"
"app_text_category","categorias"
"app_text_login","Conecte-se"
"app_text_logout","Sair"
"app_text_login_signup","Entrar Inscrever-se"
"app_text_account","Minha conta"
"app_text_contact","Contate-Nos"
"app_text_about","Sobre nós"
"app_text_add_to_wishlist","Adicionar a lista de desejos"
"app_text_add_to_cart","Adicionar ao carrinho"
"app_text_off","fora"
"app_text_all","Todos"
"app_text_languages","Línguas)"
"app_text_sort","Ordenar"
"app_text_filter","Filtro"
"app_text_sort_order","Selecionar Ordem de classificação"
"app_text_price_asce","Preço: Baixo para Alto"
"app_text_price_desc","Preço: Alto para Baixo"
"app_text_product","produtos"
"app_text_select","selecionar"
"app_text_instock","Em estoque"
"app_text_outstock","Fora de estoque"
"app_text_product_info","Informações do produto e Cuidados"
"app_text_customization","Customização de produto"
"app_text_accessories","Acessórios"
"app_text_view_less","Ver Menos"
"app_text_view_more","Veja mais"
"app_text_provide_details","Por favor forneça detalhes"
"app_text_discount_price","Preço com desconto"
"app_text_discount_percentage","Percentagem de desconto"
"app_text_rating","Avaliação *"
"app_text_bag","Bolsa de compras"
"app_text_apply_voucher","Aplicar cupom"
"app_text_entry_voucher_code","Inserir código do voucher"
"app_text_apply","Aplique"
"app_text_gift","Gift wrap"
"app_text_entry_message","Digite sua mensagem"
"app_text_available_first","Enviar produtos disponíveis primeiro"
"app_text_continue_shopping","Continue comprando"
"app_text_continue_checkout","Continue Para checkout"
"app_text_update_quantity","atualização Quantidade"
"app_text_enter_quantity","insira a quantidade"
"app_text_empty_cart","Seu carrinho de transporte está vazio!"
"app_text_goto_home","Vá para a página inicial"
"app_text_review_your_order","Revise seu pedido"
"app_text_add_new_shipping_address","Adicionar novo endereço"
"app_text_history","Detalhes de envio"
"app_text_billing_details","Detalhes de faturamento"
"app_text_same_as_shipping_details","Igual ao endereço de entrega"
"app_text_summary","resumo do pedido"
"app_text_shipping_methods","Métodos de Envio"
"app_text_comment","Order Comentário"
"app_text_payment_summary","Resumo do pagamento"
"app_text_proceed","Prossiga para o pagamento"
"app_text_make_payment","Faça o pagamento"
"app_text_congratulations","Parabéns"
"app_text_shipping_addresses","Endereço para envio (s)"
"app_text_billing_addresses","Endereço de cobrança (s)"
"app_text_addresses","Endereço (s)"
"app_text_order_detail","Detalhe ordem"
"app_text_update_personal","Atualizar Informações pessoais"
"app_text_update_password","Atualizar senha"
"app_text_current_password","senha atual"
"app_text_new_password","Nova senha"
"app_text_confirm_password","Confirme a Senha"
"app_text_cancel","Cancelar"
"app_text_save","Salve "
"app_text_order_ref","Pedir Referência"
"app_text_status","estado"
"app_text_placed","Colocado sobre"
"app_text_reorder","Reordenar"
"app_text_order_details","detalhes do pedido"
"app_text_status_history","Histórico de Status"
"app_text_shipping_address","endereço de entrega"
"app_text_billing_address","endereço de cobrança"
"app_text_order_summary","resumo do pedido"
"app_text_shipping_method","método de envio"
"app_text_payment_method","Forma de pagamento"
"app_text_gift_wrapping","Embalagem de presente"
"app_text_no_shipping_address","Nenhum endereço de envio disponível!"
"app_text_no_order_details","Detalhes disponíveis Sem pedidos!"
"app_text_signup","Inscrever-se"
"app_text_continue_guest","Continuar como convidado"
"app_text_email","O email"
"app_text_password","Senha"
"app_text_forgot_password","Esqueceu a senha"
"app_text_login_social_account","Você pode fazer o login com a conta social."
"app_text_login_with_google","Entrar com Google+"
"app_text_login_with_facebook","Entrar com o Facebook"
"app_text_signup_with_google","Inscrição com Google+"
"app_text_signup_with_facebook","Registre-se com Facebook"
"app_text_msg_enter_valid_email","Por favor, indique email válido!"
"app_text_msg_enter_email","Por favor, indique e-mail!"
"app_text_msg_enter_password","Digite a senha!"
"app_text_msg_password_characters_less_than_3","Digite a senha ter personagens mais que ou igual a 3!"
"app_text_msg_first_name","Primeiro nome"
"app_text_msg_last_name","Último nome"
"app_text_msg_dob","Data de nascimento"
"app_text_msg_confirm_password","Confirme a Senha"
"app_text_msg_personal_details","Detalhes pessoais"
"app_text_msg_pass_not_matched","Senha e Confirmar senha não correspondido!"
"app_text_sold_by","Vendido por:"
"app_text_write_review","Escrever análise"
"app_text_view_review","Ver comentário (s)"
"app_text_view_seller_products","Ver vendedor do produto (s)"
"app_text_wait","Por favor, espere"
"app_text_loading","Carregando dados..."
"app_text_msg_went_wrong","Algo deu errado. Por favor, tente novamente."
"app_text_msg_no_internet_found","Sem conexão à Internet encontrados."
"app_text_msg_no_internet_title","Sem internet"
"app_text_msg_request","O pedido não pode ser processo. Isso pode ser por causa da conexão lenta."
