"Coupon Code","kupon Kód"
"Customer Email","zákazník Email"
"Device","přístroj"
"Coupon Used","kupón Použité"
"Yes","Ano"
"Coupon Generated On","Kupón Generated On"
"Menu Settings","Nastavení menu"
"Push Notification Settings","Nastavení Push Notification"
"Slider Settings","Nastavení slider"
"Google Login Settings","Nastavení Přihlásit mapu"
"Facebook Login Settings","Facebook Přihlášení Nastavení"
"General Settings","Obecné nastavení"
"New Arrival","Nový přírůstek"
"Best Seller","Nejlepší prodejce"
"Statistics","Statistika"
"Category Icon Settings","Kategorie Nastavení Ikona"
"Code","Kód"
"Payment Method Settings","Platební nastavení Method"
"Image","obraz"
"Upto Time","Až čas"
"Background Color","Barva pozadí"
"Text Color","Text Color"
"Redirect","přesměrování"
"Category ID","Kategorie ID"
"Product ID","Product ID"
"Product Name","jméno výrobku"
"Sort Order","Pořadí řazení"
"Layout Settings","Nastavení rozvržení"
"Back","Zadní"
"Session has expired. Please try again after Re-login.","Relace vypršela. Zkuste to znovu po opětovném přihlášení."
"Sorry","žádné uvozovky jsou k dispozici pro tuto objednávku v tomto okamžiku."
"Place Order","Objednejte si"
"Heading of this Component","Okruh těchto komponent"
"Field cannot be empty.","Pole nemůže být prázdné."
"Select Product Type","Vyberte typ výrobku"
"Select Category","Vyberte kategorii"
"Select Products from Category","Vybrané produkty z kategorie"
"Select Products","vybrané produkty"
"Number of products","Počet výrobků"
"Image Content Mode","Režim obrazu Content"
"Scale aspect fill","Stupnice aspekt fill"
"Scale aspect Fit","Stupnice aspekt Fit"
"Please select category.","Prosím, vyberte kategorii."
"Please select product.","Prosím, vyberte produkt."
"Please select image type","Prosím, vyberte typ obrázku"
"Please provide image url","Uveďte prosím adresu URL obrázku"
"Please select category","Prosím, vyberte kategorii"
"Please select product","Prosím zvolte produkt"
"Only Positive integer is allowed.","Pouze Pozitivní integer je povoleno."
"Please select an option from dropdown.","Vyberte možnost z rozbalovací nabídky."
"You can enter only numbers.","Můžete zadat pouze čísla."
"Number should be greater than 0.","Číslo by mělo být větší než 0."
"Field cannot be greater than {#} characters.","Pole nemůže být větší než {#} znaků."
"Field cannot be less than {#} character(s).","Pole nemůže být menší než {#} znak (y)."
"Please enter Email.","Zadejte prosím e-mail."
"Please enter a valid Email.","Prosím zadejte platný email."
"Invalid date format.","Neplatný formát data."
"Number is not in the valid range. It should be between {1} and {100}","Číslo není v platném rozsahu. To by mělo být v rozmezí od {1} a {100}"
"Field should be numeric.","Pole by mělo být číslo."
"Field can have only upto two decimal values.","Pole může mít pouze aľ dvě desetinná čísla."
"Email cannot be greater than {#} characters.","E-mail nemůže být větší než {#} znaků."
"Zip should not have special characters.","Zip by neměla mít speciální znaky."
"Percentage should be in number.","Procento by mělo být v řadě."
"Percentage should be between 0 and 100.","Procento by měla být mezi 0 a 100."
"Size cannot be greater than {#} characters.","Velikost nemůže být větší než {#} znaků."
"Color could not be greater than {#} characters.","Barva by neměla být větší než {#} znaků."
"Color is not valid.","Barva není platný."
"Special characters are not allowed.","Speciální znaky nejsou povoleny."
"Script tags are not allowed.","Script tagy nejsou povoleny."
"Style tags are not allowed.","Styl značky nejsou povoleny."
"Iframe tags are not allowed.","Značky iframe nejsou povoleny."
"Uploaded file is not an image.","Nahraný soubor není obrázek."
"Uploaded file size must be less than #.","Nahraný velikost souboru musí být menší než #."
"Field should not contain HTML tags.","Pole nesmí obsahovat HTML tagy."
"You can enter only positive numbers.","Můžete zadat pouze kladná čísla."
"Select Image Type","Vyberte typ obrazu"
"Select an option","Vyberte možnost"
"Image Url","Image Url"
"Enter URL","Zadejte URL adresu"
"Image Upload","Nahrávání obrázků"
"Select Redirect Activity","Select Redirect Aktivita"
"CMS","CMS"
"Login","Přihlásit se"
"Search","Vyhledávání"
"Select Product","Vyberte produkt"
"Banner Width","Banner Šířka"
"Banner Height","Banner Výška"
"Margin Top","Margin Top"
"Margin Bottom","Margin Bottom"
"Margin Left","Margin Left"
"Margin Right","Margin Right"
"Countdown Time Validity","Odpočítávání času Platnost"
"Enable Time Background Color","Povolit Time Barva pozadí"
"Time Background Color","Time Barva pozadí"
"Timer Text Color","Časovač Barva textu"
"Select Date","Vybrat datum"
"Save","Uložit"
"This field cannot be empty","Toto pole nemůže být prázdné"
"Select 1st Category","Vyberte 1. kategorie"
"Upload Image","Nahrát obrázek"
"Remove image","Remove image"
"Select 2nd Category","Vyberte 2.kategorii"
"Select 3rd Category","Zvolte 3. kategorie"
"Select 4th Category","Vyberte 4. kategorie"
"Select 5th Category","Vyberte 5. kategorie"
"Select 6th Category","Vyberte 6. Kategorie"
"Select 7th Category","Vyberte 7. Kategorie"
"Select 8th Category","Vyberte 8. Kategorie"
"Are your sure?","Jsi si jistý?"
"Are you sure?","Jsi si jistá?"
"Edit Component","Edit Component"
"Close","Zavřít"
"Need to add value in atleast 4 categories","Potřeba zvýšit přidanou hodnotu v atleast 4 kategoriích"
"Component added successfully","Složka úspěšně přidán"
"You can add only 20 components in a layout","Můžete přidat pouze 20 komponenty v rozvržení"
"Top Categories","Top kategorie"
"Banner-Square","Banner-Square"
"Banner-Custom","Banner-Custom"
"Banner-Horizontal Sliding","Banner-Horizontální posuvné"
"Banner-Grid","Banner-Grid"
"Banner-With Countdown timer","Banner-S Odpočítávání"
"Products-Square","Výrobky-Square"
"Products-Horizontal Sliding","Výrobky-Horizontální posuvné"
"Products-Grid","Výrobky-Grid"
"Edit Heading","editovat Nadpis"
"Category1","Kategorie1"
"Category2","kategorie 2"
"Category3","Category3"
"Category4","category4"
"Horizontal Banner","horizontální Banner"
"Banner-Grid 1","Banner-Grid 1"
"Banner-Grid 2","Banner-Grid 2"
"Banner-Grid 3","Banner-Grid 3"
"Banner-Grid 4","Banner-Grid 4"
"Countdown Banner","Countdown Banner"
"Hours","Hodina"
"Minutes","Minuta"
"Seconds","Druhý"
"Horizontal Products","horizontální Products"
"Product Grid","Product Grid"
"Payment Mode","Způsob platby"
"Sandbox","Sandbo"
"Live","Liv"
"Client Id","Id klienta"
"Please select atleast one country","Prosím zvolte aspoň jedné zemi"
"Please enter a valid color code","Zadejte prosím platný kód barvy"
"Date & Time should be greater than current date time.","Datum a čas musí být větší než aktuální datum a čas."
"Field cannot be empty","Pole nemůže být prázdné"
"Total Coupons Generated","Celkem kupóny Vygenerovaný"
"Total Coupons Unused","Celkem kupóny Nevyužitá"
"Total Coupons Used","Celkem kupóny Použité"
"`Active Date` cannot be greater than `Expire Date`","`Active Date` nemůže být větší než` vyprší Date`"
"`From` Date cannot be greater than `To` Date","`From` Datum nemůže být větší než` To` Datum"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","Součet gravitace není v platném rozsahu. Mělo by být betwen 1 a 100. Celková je:"
"No list exists for this API key.","Žádný seznam neexistuje pro tento klíč API."
"No. of times","Počet dob"
"Date","datum"
"Please upload an image file.","Nahrajte prosím soubor s obrázkem."
"To percentage should be greater than From percentage.","Procentního podílu by měla být větší než Od procentech."
"Value must be greater than 0","Hodnota musí být větší než 0"
"Allowed extension is","Povoleno rozšíření je"
"Please provide correct format. Maximum allowed file size is","Uveďte, prosím, správný formát. Maximální povolená velikost souboru je"
"Validated successfully","úspěšně ověřen"
"Invalid Api Key","Neplatný Api Key"
"Message","Zpráva"
"Select Brodcast Device Type","Vyberte Brodcast typ zařízení"
"Remove Image","Remove Image"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.","Pouze .png nebo formát JPG souboru přijat. Velikost souboru by neměla být větší než 2 MB."
"--Select Product--","No languages ​​Product--"
"Enable/Disable","Povolit zakázat"
"Facebook App Id","Facebook App Id"
"Validate App Id","Id App validate"
"Enable the Extension","Povolit rozšíření"
"This setting will enable/disable entire mobile app functionality.","Toto nastavení zapíná / vypíná kompletní funkčnost mobilních aplikací."
"Redirect on Cart Page when Add To Cart","Přesměrování na stránku košíku při vložení do košíku"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","Toto nastavení přesměrování na stránku košíku, nebo ponechat na produktové stránce po klepnutí Přidat do košíku."
"Display Short Description","Zobrazit Stručný popis"
"Enable Request Log Reporting","Umožňuje požadavek protokolu Reporting"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","Toto nastavení zapíná / vypíná hlášení protokolu chyb pro každý požadavek na Web Services modulu."
"Show App Preview","Show App Náhled"
"This setting will show/hide the app preview.","Toto nastavení se zobrazí / skryje aplikaci náhledu."
"Enable Tab Bar","Aktivovat liště"
"This setting will enable/disable the tab bar in the app.","Toto nastavení zapíná / vypíná liště v aplikaci."
"Show Spin and Win","Ukáže rotace a vyhrát"
"Show spin and win popup on the mobile App.","Ukazují rotaci a vyhrajte popup na mobilní aplikace."
"Enable/Disable Fingerprint Login","Povolit / zakázat otisků prstů Přihlášení"
"This setting will enable/disable Fingerprint login in Mobile App.","Toto nastavení povolit / zakázat přihlášení otisků prstů Mobile App."
"Enable/Disable Phone Number Registration","Povolit / zakázat telefonní číslo Registrace"
"This setting will enable/disable customer registration and login via phone number verification.","Toto nastavení zapnout / vypnout registrace zákazníka a přihlášení přes ověření telefonního čísla."
"Mandatory Phone number at registration","Povinné telefon při registraci"
"This setting will set the Phone number field as optional or required.","Toto nastavení se nastaví pole Telefonní číslo jako volitelné, nebo povinné."
"Select layout for home page","Select rozložení domovské stránky"
"Please select","Prosím vyberte"
"Disabled Shippping Sethods","Zdravotně Shippping Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Vyberte lodní metody ze seznamu, pro které chcete zakázat toto module.You jej ponechat prázdné, pokud chcete povolit tento modul pro všechny způsoby přepravy."
"Select shipping methods","Vybraných způsobů přepravy"
"Enable Whatsapp Chat Support","Povolit WhatsApp chat podporu"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","Toto nastavení zapíná / vypíná WhatsApp chatu možnosti podpory v mobilní aplikaci."
"Chat Number","Chat Number"
"Enter Chat number with Country code as well.","Vstoupit do chatu číslo s kódem země stejně."
"Enable Live Chat Support","Umožnit live chat podporu"
"This setting will enable/disable live chat support option in mobile app.","Toto nastavení zapíná / vypíná možnost žít chat podpory v mobilní aplikaci."
"Chat API Key","Chat Key API"
"Enter API Key for Live chat","Vstoupit API klíč pro live chat"
"Enable Url Encoding Of Image Links","Povolit Url kódování obrazu Odkazy"
"This setting will enable/disable Url encoding of all image links.","Toto nastavení aktivace / deaktivace kódování adres URL všech obrazových odkazů."
"Look And Feel","Look and feel"
"Enable Logo","aktivovat logo"
"Upload logo","Nahrát logo"
"Remove logo","Odebrat logo"
"App Button Color","App Button Color"
"Select button color of the app.","Tlačítko volby barvy aplikace."
"App Button Text Color","App Button Text Color"
"Select button text color of the app.","Tlačítko volby barvy textu z aplikace."
"App Theme Color","App Theme Color"
"Select theme color of the app.","Zvolit motiv barva aplikace."
"App Background Color","App Barva pozadí"
"Select background color of the app.","Vyberte barvu pozadí aplikace."
"Custom CSS","Custom CSS"
"Add custom CSS code that you want to be executed on the app","Přidat vlastní CSS kód, který chcete být provedeny na aplikaci"
"Edit Payment Method Settings","Edit Platební nastavení Method"
"Something went wrong. Please try again.","Něco se pokazilo. Prosím zkuste to znovu."
"Edit Settings","Upravit nastavení"
"Upload Google JSON file","nahrání souboru Google JSON"
"Only .json file format accepted. File size should not be more than 1 MB.","Pouze .json formát souboru přijat. Velikost souboru by neměla být větší než 1 MB."
"Uploaded App Id","Id App Nahraný"
"Uploaded Api Key","Nahraný Api Key"
"Send New Push Notification","Poslat nový impuls oznámení"
"Send","Poslat"
"Cancel","zrušení"
"View Push Notification","Pohled push Oznámení"
"Send New Notification","Odeslat nové oznámení"
"Contact Us Page","Kontaktujte nás Page"
"Enable/Disable Contact Us Page","Povolit / zakázat Kontaktujte nás Stránka"
"Select Contact Us Page","Zvolit Kontaktujte nás Stránka"
"Select Product Carousel Type","Zvolit produkt Carousel Typ"
"Menu 1","Menu 1"
"Enable/Disable Menu","Povolit / zakázat Menu"
"Menu Title","Menu Název"
"Enter Tiltle for Menu","Vstoupit Tiltle pro menu"
"Select Page","Select Page"
"Menu 2","Menu 2"
"Menu 3","Menu 3"
"Menu 4","Menu 4"
"Category Icon","Kategorie Icon"
"Select category to add icon","Vyberte kategorii, kterou chcete přidat na ikonu"
"Select category to add/edit icon.","Vyberte kategorii přidat / upravit ikony."
"Category icon saved successfully.","ikona kategorie byla úspěšně uložena."
"Something went wrong","obnovte stránku."
"Invalid File Format","Prosím, vyberte pouze doporučené typy .."
"File size must be less than 1MB","Velikost souboru musí být menší než 1 MB"
"Invalid File.","Neplatný soubor."
"Add New Layout","Přidat nový rozvržení"
"Firebase Server Setting","Nastavení firebase Server"
"Server Key","Server Key"
"Enter firebase server key","Vstoupit firebase klíč serveru"
"New Order Settings","Nastavení New Order"
"Enable/Disable new order push notification","Povolit Zakázat nové oznámení / objednávka Push"
"Title for new order push notification","Název nové oznámení pořadí Push"
"Message for new order push notification","Zpráva pro oznámení o nové objednávce Push"
"Order Status Change Settings","Stav objednávky Změnit nastavení"
"Enable/Disable order status change push notification","Povolit / stav objednávky oznámení Zakázat změna tlačnou"
"Title for order status change push notification","Hlava pro oznamování změn Push stavu objednávky"
"Message for order status change push notification","Zpráva pro oznamování změn Push stavu objednávky"
"Abandoned Cart Settings","Opuštěné košík Nastavení"
"Enable/Disable abandoned cart push notification","Povolit / zakázat opuštěný vozík push notifikaci"
"Title for abandoned cart push notification","Hlava pro opuštěné oznámení košíku Push"
"Message for abandoned cart push notification","Zpráva pro opuštěné oznámení košíku Push"
"Time Interval","Časový interval"
"Time interval to check Abandoned cart(In Hours)","Časový interval pro kontrolu opuštěné vozík (v hodinách)"
"Cron Instructions","cron Instrukce"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","Pokyn k přidat cron., přidejte cron do vašeho obchodu prostřednictvím ovládacího panelu / tmelu poslat Opuštěné oznámení vozík Push v závislosti na nastavení výše. Níže najdete Pokynu přidat cron."
"URL to Add Cron via Control Panel","URL přidat Cron prostřednictvím ovládacího panelu"
"Cron setup via SSH","Nastavení cron přes SSH"
"Preview","Náhled"
"Paypal Mobile","paypal Mobile"
"COD Mobile","COD Mobile"
"Invalid File Format.","Neplatný formát souboru."
"File should be less than 2 Mb.","Soubor musí být menší než 2 Mb."
"Please Upload the Image.","Prosím, nahrajte obrázek."
"Please Upload Image For Category.","Prosím, nahrát obrázek pro kategorie."
"app_text_category_products","Kategorie"
"app_text_no_internet","Problém s internetem"
"app_text_product_image_viewer","Product Image Viewer"
"app_text_payment_methods","platební metody"
"app_text_seller_comments","Prodejce Comment (s)"
"app_text_home","Domov"
"app_text_category","Kategorie"
"app_text_login","Přihlásit se"
"app_text_logout","Odhlásit se"
"app_text_login_signup","Přihlášení Registrace"
"app_text_account","Můj účet"
"app_text_contact","Kontaktujte nás"
"app_text_about","O nás"
"app_text_add_to_wishlist","Přidat do seznamu přání"
"app_text_add_to_cart","Přidat do košíku"
"app_text_off","vypnuto"
"app_text_all","Všechno"
"app_text_languages","Jazyk (y)"
"app_text_sort","druh"
"app_text_filter","Filtr"
"app_text_sort_order","Select Sort Order"
"app_text_price_asce","Cena: Od nejnižšího k nejvyššímu"
"app_text_price_desc","Cena: od nejvyšší"
"app_text_product","Produkt"
"app_text_select","Vybrat"
"app_text_instock","Na skladě"
"app_text_outstock","Vyprodáno"
"app_text_product_info","Informace o výrobku a péče"
"app_text_customization","produkt Přizpůsobení"
"app_text_accessories","Příslušenství"
"app_text_view_less","Zobrazit méně"
"app_text_view_more","Ukázat více"
"app_text_provide_details","Uveďte podrobnosti"
"app_text_discount_price","Sleva"
"app_text_discount_percentage","sleva Procento"
"app_text_rating","Hodnocení *"
"app_text_bag","Nákupní taška"
"app_text_apply_voucher","Naneste poukaz"
"app_text_entry_voucher_code","Zadejte kód voucheru"
"app_text_apply","Aplikovat"
"app_text_gift","Gift Wrap"
"app_text_entry_message","Vložte vaši zprávu"
"app_text_available_first","Poslat dostupné produkty jako první"
"app_text_continue_shopping","Pokračovat v nákupu"
"app_text_continue_checkout","Pokračovat k pokladně"
"app_text_update_quantity","aktualizace Množství"
"app_text_enter_quantity","zadejte množství"
"app_text_empty_cart","Váš lodní košík je prázdný!"
"app_text_goto_home","Jít na domovskou stránku"
"app_text_review_your_order","Zkontrolujte svou objednávku"
"app_text_add_new_shipping_address","Přidat novou adresu"
"app_text_history","Podrobnosti o přepravě"
"app_text_billing_details","fakturační údaje"
"app_text_same_as_shipping_details","Stejná jako dodací adresa"
"app_text_summary","Přehled objednávky"
"app_text_shipping_methods","Námořní Methods"
"app_text_comment","objednat Comment"
"app_text_payment_summary","platba Shrnutí"
"app_text_proceed","Přistoupit k platbě"
"app_text_make_payment","Zaplatit"
"app_text_congratulations","Gratulujeme"
"app_text_shipping_addresses","Dodací adresa (y)"
"app_text_billing_addresses","Fakturační adresa (y)"
"app_text_addresses","Adresa (y)"
"app_text_order_detail","objednat Detail"
"app_text_update_personal","Aktualizace Osobní údaje"
"app_text_update_password","aktualizace hesla"
"app_text_current_password","Aktuální heslo"
"app_text_new_password","nové heslo"
"app_text_confirm_password","Potvrďte heslo"
"app_text_cancel","zrušení"
"app_text_save","Uložit"
"app_text_order_ref","objednat reference"
"app_text_status","Postavení"
"app_text_placed","Umístěno na"
"app_text_reorder","Přeobjednat"
"app_text_order_details","podrobnosti objednávky"
"app_text_status_history","stav History"
"app_text_shipping_address","doručovací adresa"
"app_text_billing_address","fakturační adresa"
"app_text_order_summary","Přehled objednávky"
"app_text_shipping_method","Způsob dopravy"
"app_text_payment_method","Způsob platby"
"app_text_gift_wrapping","Balení dárků"
"app_text_no_shipping_address","No dodací adresa k dispozici!"
"app_text_no_order_details","Detaily k dispozici žádná objednávka!"
"app_text_signup","Přihlásit se"
"app_text_continue_guest","Pokračovat jako host"
"app_text_email","E-mailem"
"app_text_password","Heslo"
"app_text_forgot_password","Zapomenuté heslo"
"app_text_login_social_account","Můžete se přihlásit se sociálním účtu."
"app_text_login_with_google","Přihlášení se službou Google+"
"app_text_login_with_facebook","Přihlásit se pomocí Facebooku"
"app_text_signup_with_google","Přihlášení se službou Google+"
"app_text_signup_with_facebook","Registrace Facebook"
"app_text_msg_enter_valid_email","Zadejte prosím platný e-mail!"
"app_text_msg_enter_email","Prosím zadejte e-mail!"
"app_text_msg_enter_password","Prosím vložte heslo!"
