"If there is an account associated with your email you will receive an email with a link to reset your password.","În cazul în care există un cont asociat de e-mail, veți primi un e-mail cu un link pentru a reseta parola."
"Please enter your email.","Te rog introdu e-mailul tău."
"Please login to view your orders.","Vă rugăm să login pentru a vizualiza comenzile."
"Orders not found.","Comenzi de nu a fost găsit."
"Please login to view your order details.","Rugam sa va logati pentru a vedea detaliile comenzii."
"Please select an order.","Vă rugăm să selectați o comandă."
"Subtotal","Subtotal"
"Shipping & Handling","Transport & manipulare"
"Discount","Reducere"
"Tax","Impozit"
"Grand Total","Total general"
"Order created by this cart","Comanda creat de acest coș de cumpărături"
"Voucher has been applied to your cart successfully.","Voucherul a fost aplicat la coșul de succes."
"Coupon code is not valid.","Codul cuponului nu este valid."
"Voucher has been removed from your cart successfully.","Voucherul a fost eliminat din coșul de succes."
"Please login to add this product to wishlist.","Conectați-vă pentru a adăuga acest produs la lista de dorințe."
"Please select a product","Vă rugăm să selectați un produs"
"Cannot specify product.","Nu se poate specifica produsul."
"%1$s has been added to your wishlist.","% 1 $ s a fost adăugat la lista de dorințe."
"An error occurred while adding item to wishlist: %s","A apărut o eroare la adăugarea elementului în lista de dorințe:% s"
"Requested wishlist doesn't exist","wishlist solicitat nu există"
"SKU","SKU"
"Wishlist could not be created.","Listei nu a putut fi creat."
"An error occurred while deleting the item from wishlist.","A apărut o eroare la ștergerea elementului din lista de dorințe."
"Wishlist item has been successfully removed.","articol listei a fost eliminat cu succes."
"An error occurred while deleting the item from wishlist: %s","A apărut o eroare la ștergerea elementului din lista de dorințe:% s"
"Item has been successfully added to the cart.","Articolul a fost adăugat cu succes în coș."
"Incl. Tax","Incl. Impozit"
"Unable to post the review.","Nu se poate posta revizuire."
"Recent Products","Produse recente"
"From","Din"
"To","La"
"Mobile number and country code is Mandatory.","numărul și țara de cod mobil este obligatoriu."
"Country Code is Mandatory.","Codul de țară este obligatorie."
"This mobile number has already been registered with an other account.","Acest număr de telefon mobil a fost deja înregistrat cu un alt cont."
"Shipping Method is disabled.","Metoda de transport este dezactivată."
"Mobile Number is blank","Mobile Numărul este necompletat"
"Mobile Number already exist","Mobile Numărul există deja"
"Empty Mobile number.","Golește Număr de telefon mobil."
"Empty Country Code.","Golirea Cod de țară."
"Empty Password.","Gol parolă."
"The password has been changed successfully.","Parola a fost schimbată cu succes."
"Password cannot be updated.","Parola nu poate fi actualizat."
"An account using this email address does not exists.","Un cont utilizând această adresă de e-mail nu există."
"The account has been mapped for the fingerprint login in this device.","Contul a fost cartografiat pentru conectare cu amprentă digitală în acest dispozitiv."
"The account can not be mapped for the fingerprint login in this device.","Contul nu poate fi mapate pentru conectare cu amprentă digitală în acest dispozitiv."
"Customer data is not available.","datele nu sunt disponibile pentru clienți."
"Your account isn\'t available at this time.","Contul dvs. nu e \ 't disponibile în acest moment."
"This Unique Id is not linked with the Email id.","Acest cod unic nu este legat cu ID-ul de e-mail."
"This Mobile number is not linked with any account.","Acest număr mobil nu este conectat cu orice cont."
"Mobile Number or country code is not available.","Mobile Numărul sau codul de țară nu este disponibilă."
"Mobile number exists into the database..","Numărul de telefon mobil există în baza de date .."
"Mobile number does not exists into the database..","Numărul de telefon mobil nu există în baza de date .."
"Not Mentioned","Nu sunt menționate"
"Marektplace Module is not enabled","Marektplace Modul nu este activat"
"Seller id is missing","Vanzatorul ID-ul lipsește"
"Seller not found","Vanzatorul nu a fost găsit"
"Please login to write review.","Rugam sa va logati pentru a scrie comentariu."
"Not able to submit your review. Title or comment is missing.","Nu este în măsură să-și prezinte recenzia. Titlu sau un comentariu lipsește."
"Not able to submit your review. Posting review for this seller is not allowed.","Nu este în măsură să-și prezinte recenzia. Postarea de revizuire pentru acest vânzător nu este permis."
"Thanks! for rating the Seller.","Mulțumiri! pentru evaluării vânzătorului."
"All","Toate"
"Name","Nume"
"A-Z","A-Z"
"Z-A","Z-A"
"Price","Preț"
"Low to High","Scăzut la ridicat"
"High to Low","Ridicat la scăzut"
"Ascending","Ascendent"
"Descending","Descendentă"
"All Products","Toate produsele"
"Customer already registered.","Clienți deja înregistrat."
"An error occurred .","A aparut o eroare ."
"Success.","Succes."
"Last order was not completed.","Ultima comanda nu a fost finalizată."
"Can't apply voucher code on this cart.","Nu se poate aplica codul de cupon pe acest coș de cumpărături."
"An error occurred while adding item to wishlist: %1","A apărut o eroare la adăugarea elementului în lista de dorințe:% 1"
"Your review has been accepted for moderation.","Recenzia a fost acceptat pentru moderare."
"Review by %1","Revizuirea de către% 1"
"(Posted on %1)","(Postat pe% 1)"
"--Select Category--","--Selecteaza categoria--"
"Order Successfully Created","Comanda fost creat cu succes"
"Hi Thanks for your interest. Keep shopping with us to become our premium customer.","Hi Vă mulțumim pentru interesul manifestat. Păstrați cumpărături cu noi pentru a deveni clientul nostru premium."
"Order status update","actualizare starea comenzii"
"Hi Your order status has been changed to {{STATUS}}.","Bună starea comenzii a fost schimbat la {{}} STATUS."
"Hurry!","Grabă!"
"Hi","Completați comanda pentru a obține beneficii suplimentare la următoarea comandă."
"Best Seller Products","Cele mai bune produse vanzatorului"
"Featured Products","Produse recomandate"
"New Products","Produse noi"
"From a category","Dintr-o categorie"
"Custom Products","Produse personalizate"
"Mobile App Builder","Mobile App Builder"
"Settings saved successfully.","Setările au fost salvate cu succes."
"Firebase Server key is not available","cheie Firebase Server nu este disponibil"
"Notificaton Send successfully","Trimite Notificaton cu succes"
"Data saved successfully.","Datele au fost salvate."
"Component deleted successfully.","Componenta eliminat cu succes."
"Banner data deleted successfully.","Date Banner șters cu succes."
"Layout deleted successfully.","Aspect șters cu succes."
"Data has been saved successfully.","Datele au fost salvate cu succes."
"Settings saved successfully","Setările au fost salvate cu succes"
"Edit Layout","Editare Aspect"
"Knowband Mobile App Builder is not enabled on this store.","Knowband Mobile App Builder nu este activat pe acest magazin."
"Requested API not available","API-ul solicitat nu este disponibil"
"Requested Api method not available","Metoda Api solicitat nu este disponibil"
"Save Settings","Salvează setările"
"Edit","Editați | ×"
"Edit Name","Editeaza numele"
"Delete","Șterge"
"View Details","Vezi detalii"
"Layout ID","Aspect ID"
"Layout Name","Aspect Nume"
"Action","Acțiune"
"Home Page Layout Settings","Acasă Page Layout Settings"
"Title","Titlu"
"URL","URL-"
"Upload","Încărcați"
"Image Type","Tipul de imagine"
"Home","Acasă"
"Category","Categorie"
"Product","Produs"
"Redirect Activity","Activitate Redirecționarea"
"Disable","Dezactivați"
"Enable","Permite"
"Status","stare"
"Banners Settings","Setări bannere"
"ID","ID-ul"
"Device Type","Tip de dispozitiv"
"Both Android/iOS","Atât Android / iOS"
"Android","Android"
"iOS","iOS"
"Sent Date","Data trimiterii"
"Push Notification History","Push Istoricul de notificare"
"Return Statuses","Stările de returnare"
"Coupon Code","Codul promoţional"
"Customer Email","E-mail client"
"Device","Dispozitiv"
"Coupon Used","Cuponul second hand"
"Yes","da"
"Coupon Generated On","Cuponul Generated On"
"Menu Settings","Setări de meniu"
"Push Notification Settings","Setări de notificare Push"
"Slider Settings","Setări Slider"
"Google Login Settings","Setări de conectare Google"
"Facebook Login Settings","Facebook Login Setări"
"General Settings","setari generale"
"New Arrival","O noua sosire"
"Best Seller","Cel mai vândut"
"Statistics","Statistici"
"Category Icon Settings","Categorie Icon Setări"
"Code","Cod"
"Payment Method Settings","Plată setările metodei"
"Image","Imagine"
"Upto Time","Timpul pana"
"Background Color","Culoare de fundal"
"Text Color","Culoarea textului"
"Redirect","Redirecţiona"
"Category ID","ID categorie"
"Product ID","ID-ul produsului"
"Product Name","numele produsului"
"Sort Order","Ordinea de sortare"
"Layout Settings","setări de schemă"
"Back","Înapoi"
"Session has expired. Please try again after Re-login.","Sesiunea a expirat. Vă rugăm să încercați din nou după Re-autentificare."
"Sorry","Nu există citate sunt disponibile pentru această comandă în acest moment."
"Place Order","Plasați comanda"
"Heading of this Component","Rubrica din această componentă"
"Field cannot be empty.","Câmpul nu poate fi gol."
"Select Product Type","Selectați Tip produs"
"Select Category","selecteaza categoria"
"Select Products from Category","Alege produse din categoria"
"Select Products","Selectați Produse"
"Number of products","Numărul de produse"
"Image Content Mode","Mod imagine Conținut"
"Scale aspect fill","Scala aspect de umplere"
"Scale aspect Fit","Scala aspect Fit"
"Please select category.","Vă rugăm să selectați categoria."
"Please select product.","Vă rugăm să selectați produsul."
"Please select image type","Vă rugăm să selectați tipul de imagine"
"Please provide image url","Vă rugăm să furnizați adresa URL a imaginii"
"Please select category","Vă rugăm să selectați categoria"
"Please select product","Vă rugăm să selectați produsul"
"Only Positive integer is allowed.","Numai număr întreg pozitiv este permis."
"Please select an option from dropdown.","Vă rugăm să selectați o opțiune din meniul derulant."
"You can enter only numbers.","Puteți introduce doar numere."
"Number should be greater than 0.","Numărul trebuie să fie mai mare decât 0."
"Field cannot be greater than {#} characters.","Câmpul nu poate fi mai mare decât caractere {#}."
"Field cannot be less than {#} character(s).","Câmpul nu poate fi mai mică de {#} caracter (e)."
"Please enter Email.","Vă rugăm să introduceți adresa de email."
"Please enter a valid Email.","Te rog introdu un email valid."
"Invalid date format.","Format de dată nevalid."
"Number is not in the valid range. It should be between {1} and {100}","Numărul nu este în intervalul valid. Ar trebui să fie între {1} și {100}"
"Field should be numeric.","Câmp trebuie să fie numeric."
"Field can have only upto two decimal values.","Domeniul poate avea doar până la două valori zecimale."
"Email cannot be greater than {#} characters.","E-mail nu poate fi mai mare de caractere {#}."
"Zip should not have special characters.","Zip nu ar trebui să aibă caractere speciale."
"Percentage should be in number.","Procentul trebuie să fie în număr."
"Percentage should be between 0 and 100.","Procentajul trebuie să fie între 0 și 100."
"Size cannot be greater than {#} characters.","Dimensiunea nu poate fi mai mare de caractere {#}."
"Color could not be greater than {#} characters.","Culoarea nu poate fi mai mare de caractere {#}."
"Color is not valid.","Culoarea nu este validă."
"Special characters are not allowed.","Caracterele speciale nu sunt permise."
"Script tags are not allowed.","tag-uri Script nu sunt permise."
"Style tags are not allowed.","tag-uri Style nu sunt permise."
"Iframe tags are not allowed.","Etichetele iframe nu sunt permise."
"Uploaded file is not an image.","Fișierul încărcat nu este o imagine."
"Uploaded file size must be less than #.","dimensiunea fișierului încărcat trebuie să fie mai mică decât #."
"Field should not contain HTML tags.","Câmpul nu trebuie să conțină tag-uri HTML."
"You can enter only positive numbers.","Puteți introduce doar numere pozitive."
"Select Image Type","Selectați tipul de imagine"
"Select an option","Selecteaza o optiune"
"Image Url","Imagine URL"
"Enter URL","Introdu URL-ul"
"Image Upload","Încărcați imagine"
"Select Redirect Activity","Selectați Activitate Redirecționarea"
"CMS","CMS"
"Login","Autentificare"
"Search","Căutare"
"Select Product","Selectați produs"
"Banner Width","Banner Lățime"
"Banner Height","Banner Înălțime"
"Margin Top","Marja de top"
"Margin Bottom","Margine jos"
"Margin Left","Marja de stânga"
"Margin Right","Margine dreapta"
"Countdown Time Validity","Valabilitatea Countdown Timp"
"Enable Time Background Color","Activați Timp de fundal de culoare"
"Time Background Color","Timp de fundal de culoare"
"Timer Text Color","Text temporizator Culoare"
"Select Date","Selectați data"
"Save","Salvați"
"This field cannot be empty","Acest câmp nu poate fi gol"
"Select 1st Category","Selectați prima categorie"
"Upload Image","Incarca imaginea"
"Remove image","Eliminați imaginea"
"Select 2nd Category","Selectați categoria a 2-"
"Select 3rd Category","Selectați treia categorie"
"Select 4th Category","Selectați patra categorie"
"Select 5th Category","Selectați cincea categorie"
"Select 6th Category","Selectați data de 6 Categorie"
"Select 7th Category","Selectați 7th Categorie"
"Select 8th Category","Selectați opta categorie"
"Are your sure?","Esti sigur?"
"Are you sure?","Esti sigur?"
"Edit Component","Componenta Editare"
"Close","Închide"
"Need to add value in atleast 4 categories","Necesitatea de a adăuga valoare în atleast 4 categorii"
"Component added successfully","Componenta adăugat cu succes"
"You can add only 20 components in a layout","Puteți adăuga doar 20 de componente într-un aspect"
"Top Categories","Top Categorii"
"Banner-Square","Banner-pătrat"
"Banner-Custom","Banner-personalizat"
"Banner-Horizontal Sliding","Alunecare Banner-orizontală"
"Banner-Grid","Banner-Grid"
"Banner-With Countdown timer","Banner-timer cu numărătoare inversă"
"Products-Square","Produse-pătrat"
"Products-Horizontal Sliding","Produse-orizontale glisante"
"Products-Grid","Produse-Grid"
"Edit Heading","Editare Titlu"
"Category1","Categoria1"
"Category2","Categoria2"
"Category3","Category3"
"Category4","Category4"
"Horizontal Banner","orizontală Banner"
"Banner-Grid 1","Banner-Grid 1"
"Banner-Grid 2","Banner-Grid 2"
"Banner-Grid 3","Banner-Grid 3"
"Banner-Grid 4","Banner-Grid 4"
"Countdown Banner","Numărătoarea inversă Banner"
"Hours","Ora"
"Minutes","Minut"
"Seconds","Al doilea"
"Horizontal Products","Produse orizontale"
"Product Grid","Grila de produse"
"Payment Mode","Mod de plată"
"Sandbox","Sandbo"
"Live","Liv"
"Client Id","Id-ul Client"
"Please select atleast one country","Vă rugăm să selectați atleast o țară"
"Please enter a valid color code","Vă rugăm să introduceți un cod de culoare validă"
"Date & Time should be greater than current date time.","Data și ora trebuie să fie mai mare decât timpul de data curentă."
"Field cannot be empty","Câmpul nu poate fi gol"
"Total Coupons Generated","Total de cupoane generate"
"Total Coupons Unused","Total de cupoane neutilizate"
"Total Coupons Used","Total de cupoane de ocazie"
"`Active Date` cannot be greater than `Expire Date`","`Active Date` nu poate fi mai mare decât` Expirație Date`"
"`From` Date cannot be greater than `To` Date","`Din` Data nu poate fi mai mare decât` a` Data"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","Suma de greutate nu este în intervalul valid. Ar trebui să fie 1 și 100. Intre Totală este:"
"No list exists for this API key.","Nu există o listă pentru această cheie API."
"No. of times","Nr de ori"
"Date","Data"
"Please upload an image file.","Vă rugăm să încărcați un fișier de imagine."
"To percentage should be greater than From percentage.","Pentru procent ar trebui să fie mai mare decât procentual."
"Value must be greater than 0","Valoarea trebuie să fie mai mare decât 0"
"Allowed extension is","extensie este permisă"
"Please provide correct format. Maximum allowed file size is","Vă rugăm să furnizați formatul corect. Dimensiunea maximă permisă pentru fișiere este"
"Validated successfully","validat cu succes"
"Invalid Api Key","Nevalid Api cheie"
"Message","Mesaj"
"Select Brodcast Device Type","Selectați Brodcast Tip dispozitiv"
"Remove Image","Eliminați imaginea"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.","Numai .png sau formatul de fișier .jpg acceptat. Dimensiunea unui fișier nu ar trebui să fie mai mult de 2 MB."
"--Select Product--","--Select Product--"
"Enable/Disable","Permite dezactivarea"
"Facebook App Id","ID-ul aplicației Facebook"
"Validate App Id","ID-ul aplicației Validează"
"Enable the Extension","Activați extensia"
"This setting will enable/disable entire mobile app functionality.","Această setare va activa / întreaga funcționalitate a aplicației mobile dezactivare."
"Redirect on Cart Page when Add To Cart","Redirecționarea pe coș pagină atunci când Adauga in cos"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","Această setare va redirecționa către pagina de coș sau să păstrați pe pagina de produs atunci când adăugați în coș se face clic."
"Display Short Description","Afișează Scurta descriere"
"Enable Request Log Reporting","Cerere de raportare Jurnal Activați"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","Această setare va activa / dezactiva raportarea jurnal de erori pentru fiecare cerere Web Servicii modulului."
"Show App Preview","Afișați App Anunț"
"This setting will show/hide the app preview.","Această setare va afișa / ascunde previzualizare a aplicației."
"Enable Tab Bar","Activați Tab Bar"
"This setting will enable/disable the tab bar in the app.","Această setare va activa / dezactiva bara de tab-ul din aplicația."
"Show Spin and Win","Arată Spin și Win"
"Show spin and win popup on the mobile App.","Afișare de spin și de a câștiga pop-up de pe App mobil."
"Enable/Disable Fingerprint Login","Activare / Dezactivare amprentă digitală Conectare"
"This setting will enable/disable Fingerprint login in Mobile App.","Această setare va activa / dezactiva de autentificare cu amprentă digitală în Mobile App."
"Enable/Disable Phone Number Registration","Activare / Dezactivare Numărul de telefon de înregistrare"
"This setting will enable/disable customer registration and login via phone number verification.","Această setare va activa / inregistrare a clientului dezactivare și conectare prin verificarea numărului de telefon."
"Mandatory Phone number at registration","Numărul de telefon Obligatoriu la inregistrare"
"This setting will set the Phone number field as optional or required.","Această setare va seta câmpul Număr de telefon ca opțional sau este necesar."
"Select layout for home page","Selectați aspectul pentru pagina de start"
"Please select","Te rog selecteaza"
"Disabled Shippping Sethods","Handicap shippping Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Selectați metodele din lista pentru care doriți să dezactivați această module.You poate lăsa să golească de transport maritim, dacă doriți să activați acest modul pentru toate metodele de expediere."
"Select shipping methods","Selectați metodele de expediere"
"Enable Whatsapp Chat Support","Activați Whatsapp chat Suport"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","Această setare va activa / dezactiva opțiunea de suport WhatsApp chat în aplicații mobile."
"Chat Number","Număr de chat"
"Enter Chat number with Country code as well.","Introduceți numărul chat cu codul țării."
"Enable Live Chat Support","Activare suport live chat"
"This setting will enable/disable live chat support option in mobile app.","Această setare va activa / dezactiva opțiunea de asistență prin chat direct în aplicația mobilă."
"Chat API Key","Cheie API pentru chat"
"Enter API Key for Live chat","Introduceți cheia API pentru Live chat-"
"Enable Url Encoding Of Image Links","Activează Url Codificare de link-uri fotografie"
"This setting will enable/disable Url encoding of all image links.","Această setare va activa / dezactiva codificarea adresei URL a tuturor linkurilor de imagine."
"Look And Feel","Look and feel"
"Enable Logo","activaţi Logo"
"Upload logo","Încărcați sigla"
"Remove logo","logo-ul Eliminați"
"App Button Color","App butonul de culoare"
"Select button color of the app.","Selectați butonul de culoare al aplicației."
"App Button Text Color","App Text buton Culoare"
"Select button text color of the app.","Selectați culoarea butonul text al aplicației."
"App Theme Color","App Culoare temă"
"Select theme color of the app.","Selectați culoarea temă a aplicației."
"App Background Color","Aplicație de fundal de culoare"
"Select background color of the app.","Selectați culoarea de fundal a aplicației."
"Custom CSS","CSS personalizat"
"Add custom CSS code that you want to be executed on the app","Adăugați un cod CSS personalizat pe care doriți să fie executate pe aplicația"
"Edit Payment Method Settings","Editați setările metodei de plată"
"Something went wrong. Please try again.","Ceva n-a mers bine. Vă rugăm să încercați din nou."
"Edit Settings","Editeaza setarile"
"Upload Google JSON file","fișier de încărcare Google JSON"
"Only .json file format accepted. File size should not be more than 1 MB.","Numai formatul de fișier .json acceptat. Dimensiunea unui fișier nu ar trebui să fie mai mult de 1 MB."
"Uploaded App Id","ID-ul aplicației Încărcat"
"Uploaded Api Key","Încărcat Api cheie"
"Send New Push Notification","Trimite un nou Push Notification"
"Send","Trimite"
"Cancel","Anulare"
"View Push Notification","Vezi notificare Push"
"Send New Notification","Trimite nouă notificare"
"Contact Us Page","Contactați-ne Pagina"
"Enable/Disable Contact Us Page","Activare / dezactivare Contactați-ne Pagina"
"Select Contact Us Page","Selectați Contact Pagina"
"Select Product Carousel Type","Selectați Produs Tipul Carusel"
"Menu 1","Meniul 1"
"Enable/Disable Menu","Activare / Dezactivare meniu"
"Menu Title","Meniu Titlu"
"Enter Tiltle for Menu","Introduceți Tiltle pentru meniul"
"Select Page","Selectați pagina"
"Menu 2","Meniu 2"
"Menu 3","Meniu 3"
"Menu 4","Meniu 4"
"Category Icon","Categorie Icon"
"Select category to add icon","Selectați categoria pentru a adăuga pictograma"
"Select category to add/edit icon.","Selectați categoria pentru a adăuga / edita pictogramă."
"Category icon saved successfully.","Categorie pictograma salvate cu succes."
"Something went wrong","reincarca Pagina."
"Invalid File Format","Vă rugăm să selectați doar tipurile recomandate .."
"File size must be less than 1MB","Dimensiunea fișierului trebuie să fie mai mică de 1MB"
"Invalid File.","Fișier invalid."
"Add New Layout","Adăugați Aspect nou"
"Firebase Server Setting","Setarea Firebase Server"
"Server Key","Server cheie"
"Enter firebase server key","Introduceți cheia serverului firebase"
"New Order Settings","Setări comandă nouă"
"Enable/Disable new order push notification","Activează / notificare nouă ordine de împingere Dezactivați"
"Title for new order push notification","Titlu pentru notificare nouă ordine de împingere"
"Message for new order push notification","Mesaj pentru notificare nouă ordine de împingere"
"Order Status Change Settings","Starea comenzii Modificare setări"
"Enable/Disable order status change push notification","Activează / starea comenzii de schimbare împinge Dezactivați notificarea"
"Title for order status change push notification","Titlu pentru starea comenzii de notificare privind schimbarea împinge"
"Message for order status change push notification","Mesaj pentru starea comenzii de notificare privind schimbarea împinge"
"Abandoned Cart Settings","Setări Coș de cumpărături abandonat"
"Enable/Disable abandoned cart push notification","Activare / dezactivare a abandonat notificarea de coș"
"Title for abandoned cart push notification","Titlu de notificare coș împinge abandonat"
"Message for abandoned cart push notification","Mesaj pentru notificare coș împinge abandonat"
"Time Interval","Interval de timp"
"Time interval to check Abandoned cart(In Hours)","Intervalul de timp pentru a verifica coș abandonate (în ore)"
"Cron Instructions","Instrucțiuni Cron"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","Instrucțiunea pentru a adăuga cron., Adăugați cron la magazinul dvs. prin intermediul panoului de control / chit pentru a trimite notificări împinge coș abandonate în funcție de setările de mai sus. Găsiți mai jos instrucțiuni pentru a adăuga cron."
"URL to Add Cron via Control Panel","URL-ul pentru a adăuga Cron prin Control Panel"
"Cron setup via SSH","Configurarea Cron prin SSH"
"Preview","previzualizare"
"Paypal Mobile","Paypal mobil"
"COD Mobile","COD mobil"
"Invalid File Format.","Format de fișier nevalid."
"File should be less than 2 Mb.","Fișierul ar trebui să fie mai mică de 2 Mb."
"Please Upload the Image.","Vă rugăm să încărcați imaginea."
"Please Upload Image For Category.","Vă rugăm să încărcați o imagine pentru categoria."
"app_text_category_products","Categorie"
"app_text_no_internet","Problema cu internetul"
"app_text_product_image_viewer","Produs Image Viewer"
"app_text_payment_methods","Metode de plata"
"app_text_seller_comments","Vânzător Comentariu (s)"
"app_text_home","Acasă"
"app_text_category","Categorii"
"app_text_login","Autentificare"
"app_text_logout","Deconectare"
"app_text_login_signup","Log In / Înregistrare"
"app_text_account","Contul meu"
"app_text_contact","Contactează-ne"
"app_text_about","Despre noi"
"app_text_add_to_wishlist","Adaugă la lista de dorințe"
"app_text_add_to_cart","Adaugă în coș"
"app_text_off","de pe"
"app_text_all","Toate"
"app_text_languages","Limba (i)"
"app_text_sort","Fel"
"app_text_filter","Filtru"
"app_text_sort_order","Selectați comanda Sortare"
"app_text_price_asce","Pret: Mic la Mare"
"app_text_price_desc","Pret: Mare la Mic"
"app_text_product","Produs"
"app_text_select","Selectați"
"app_text_instock","In stoc"
"app_text_outstock","Stoc epuizat"
"app_text_product_info","Informatii despre produs și îngrijire"
"app_text_customization","Personalizare produs"
"app_text_accessories","Accesorii"
"app_text_view_less","Mai puține"
"app_text_view_more","Vezi mai mult"
"app_text_provide_details","Vă rugăm să furnizați detalii"
"app_text_discount_price","Pret redus"
"app_text_discount_percentage","Procentaj de reducere"
"app_text_rating","Rating-ul *"
"app_text_bag","Punga de cumparaturi"
"app_text_apply_voucher","Se aplică Voucher"
"app_text_entry_voucher_code","Introduceti codul voucher-ului"
"app_text_apply","aplica"
"app_text_gift","Ambalaj pentru cadouri"
"app_text_entry_message","Introduceți mesajul"
"app_text_available_first","Trimite produse disponibile mai întâi"
"app_text_continue_shopping","Continua cumparaturile"
"app_text_continue_checkout","Deplasare la Checkout"
"app_text_update_quantity","Actualizare Cantitate"
"app_text_enter_quantity","Introdu cantitatea"
"app_text_empty_cart","Coșul de cumpărături de transport maritim este gol!"
"app_text_goto_home","Mergi la pagina principală, mergi la pagina de început"
"app_text_review_your_order","Verifica-ti comanda"
"app_text_add_new_shipping_address","Adăugați o nouă adresă"
"app_text_history","Transport Detalii"
"app_text_billing_details","detalii de facturare"
"app_text_same_as_shipping_details","La fel ca adresa de expediere"
"app_text_summary","Comanda Rezumat"
"app_text_shipping_methods","Metode de expediere"
"app_text_comment","Comanda Comentariu"
"app_text_payment_summary","Sumarul platii"
"app_text_proceed","Finalizați plata"
"app_text_make_payment","Plateste"
"app_text_congratulations","Felicitări"
"app_text_shipping_addresses","Expediții Adresa (e)"
"app_text_billing_addresses","Adresa de facturare (s)"
"app_text_addresses","Adresa (e)"
"app_text_order_detail","Detaliile comenzii"
"app_text_update_personal","Actualizare Detalii personale"
"app_text_update_password","Actualizare parolă"
"app_text_current_password","Parola actuală"
"app_text_new_password","Parolă Nouă"
"app_text_confirm_password","Confirmă parola"
"app_text_cancel","Anulare"
"app_text_save","Salvați"
"app_text_order_ref","Comandă"
"app_text_status","stare"
"app_text_placed","Pus pe"
"app_text_reorder","reordonarea"
"app_text_order_details","Comanda Detalii"
"app_text_status_history","Istoric Statut"
"app_text_shipping_address","Adresa de transport"
"app_text_billing_address","Adresa De Facturare"
"app_text_order_summary","Comanda Rezumat"
"app_text_shipping_method","Metodă de livrare"
"app_text_payment_method","Modalitate de plată"
"app_text_gift_wrapping","Impachetarea cadourilor"
"app_text_no_shipping_address","Nicio adresă de expediere disponibilă!"
"app_text_no_order_details","Detalii disponibile Nici un ordin!"
"app_text_signup","Inscrie-te"
