"No Payment methods is enabled","Brak metody płatności jest włączona"
"No Payment methods has been configured","Brak metody płatności została skonfigurowana"
"Order created successfully","Zamówienie utworzony pomyślnie"
"Your information has been updated successfully.","Informacje zostały pomyślnie zaktualizowane."
"Invalid email address.","Niepoprawny adres email."
"If there is an account associated with your email you will receive an email with a link to reset your password.","Jeśli jest związana z konta e-mail otrzymasz wiadomość e-mail z linkiem do resetowania hasła."
"Please enter your email.","Podaj swój e-mail."
"Please login to view your orders.","Proszę się zalogować, aby zobaczyć swoje rozkazy."
"Orders not found.","Nie znaleziono zleceń."
"Please login to view your order details.","Proszę się zalogować, aby zobaczyć szczegóły zamówienia."
"Please select an order.","Proszę wybrać zlecenie."
"Subtotal","Razem"
"Shipping & Handling","Shipping & Handling"
"Discount","Zniżka"
"Tax","Podatek"
"Grand Total","Łączna suma"
"Order created by this cart","Zamówienie stworzony przez tego koszyka"
"Voucher has been applied to your cart successfully.","Kupon został zastosowany do koszyka pomyślnie."
"Coupon code is not valid.","Kod kuponu jest nieprawidłowy."
"Voucher has been removed from your cart successfully.","Kupon został usunięty z koszyka pomyślnie."
"Please login to add this product to wishlist.","Proszę się zalogować, aby dodać ten produkt do listy życzeń."
"Please select a product","Wybierz produkt"
"Cannot specify product.","Nie można określić produkt."
"%1$s has been added to your wishlist.","% 1 $ s został dodany do listy życzeń."
"An error occurred while adding item to wishlist: %s","Wystąpił błąd podczas dodawania produktu do listy życzeń:% s"
"Requested wishlist doesn't exist","Żądana życzeń nie istnieje"
"SKU","SKU"
"Wishlist could not be created.","Lista życzeń nie mógł zostać utworzony."
"An error occurred while deleting the item from wishlist.","Wystąpił błąd podczas usuwania elementu z listy życzeń."
"Wishlist item has been successfully removed.","Lista życzeń element został pomyślnie usunięty."
"An error occurred while deleting the item from wishlist: %s","Wystąpił błąd podczas usuwania elementu z listy życzeń:% s"
"Item has been successfully added to the cart.","Produkt został pomyślnie dodany do koszyka."
"Incl. Tax","Zaw. Podatek"
"Unable to post the review.","Nie można opublikować opinię."
"Recent Products","Najnowsze produkty"
"From","Od"
"To","Do"
"Mobile number and country code is Mandatory.","numer i kraj mobile kod jest obowiązkowe."
"Country Code is Mandatory.","Kod kraju jest obowiązkowa."
"This mobile number has already been registered with an other account.","Ten numer telefonu został już zarejestrowany z innego konta."
"Shipping Method is disabled.","Sposób wysyłki jest wyłączone."
"Mobile Number is blank","Mobile Number jest pusty"
"Mobile Number already exist","Mobile Number już istnieją"
"Empty Mobile number.","Opróżnić numer telefonu komórkowego."
"Empty Country Code.","Opróżnić kod kraju."
"Empty Password.","Puste hasło."
"The password has been changed successfully.","Hasło zostało pomyślnie zmienione."
"Password cannot be updated.","Hasło nie może być aktualizowany."
"An account using this email address does not exists.","Konto przy użyciu tego adresu e-mail nie istnieje."
"The account has been mapped for the fingerprint login in this device.","Konto zostało odwzorowane do logowania linii papilarnych w tym urządzeniu."
"The account can not be mapped for the fingerprint login in this device.","Konto nie może być przypisane do logowania linii papilarnych w tym urządzeniu."
"Customer data is not available.","Dane klienta nie jest dostępna."
"Your account isn\'t available at this time.","Twoje konto ISN \ 't dostępne w tym czasie."
"This Unique Id is not linked with the Email id.","Ten unikatowy identyfikator nie jest powiązany z identyfikatorem e-mail."
"This Mobile number is not linked with any account.","Komórka ta liczba nie jest powiązany z żadnym kontem."
"Mobile Number or country code is not available.","Numer telefonu komórkowego lub numer kierunkowy kraju nie jest dostępna."
"Mobile number exists into the database..","numer telefonu istnieje w bazie danych .."
"Mobile number does not exists into the database..","numer telefonu nie istnieje w bazie danych .."
"Not Mentioned","Nie wspomniany"
"Marektplace Module is not enabled","Marektplace Moduł nie jest włączona"
"Seller id is missing","Sprzedawca id brakuje"
"Seller not found","Sprzedawca nie znaleziono"
"Please login to write review.","Proszę się zalogować, aby Dopisz."
"Not able to submit your review. Title or comment is missing.","Nie jest w stanie przedstawić swoją opinię. Tytuł lub komentarz brakuje."
"Not able to submit your review. Posting review for this seller is not allowed.","Nie jest w stanie przedstawić swoją opinię. Przegląd wpis o sprzedawcy jest niedozwolone."
"Thanks! for rating the Seller.","Dzięki! za ocenę sprzedającego."
"All","Wszystko"
"Name","Nazwa"
"A-Z","A-Z"
"Z-A","Z-A"
"Price","Cena £"
"Low to High","Od niskiego do wysokiego"
"High to Low","Malejąco"
"Ascending","rosnąco"
"Descending","malejąco"
"All Products","Wszystkie produkty"
"Customer already registered.","Klient już zarejestrowany."
"An error occurred .","Wystąpił błąd ."
"Success.","Powodzenie."
"Last order was not completed.","Ostatni rozkaz nie został ukończony."
"Can't apply voucher code on this cart.","Nie można zastosować kupon na tym wózku."
"An error occurred while adding item to wishlist: %1","Wystąpił błąd podczas dodawania produktu do listy życzeń:% 1"
"Your review has been accepted for moderation.","Twoja opinia została przyjęta do moderacji."
"Review by %1","Przegląd przez% 1"
"(Posted on %1)","(Dodano% 1)"
"--Select Category--","--Wybierz kategorię--"
"Order Successfully Created","Zamówienie Pomyślnie utworzono"
"Hi Thanks for your interest. Keep shopping with us to become our premium customer.","Witam Dzięki za zainteresowanie. Przechowywać zakupy z nami zostać naszym Premium klienta."
"Order status update","Aktualizacja statusu zamówienie"
"Hi Your order status has been changed to {{STATUS}}.","Cześć Twój status zamówienia został zmieniony na {{Stan}}."
"Hurry!","Pośpiech!"
"Hi","Zakończyć celu uzyskania dodatkowych korzyści w następnej kolejności."
"Best Seller Products","Produkty bestsellerem"
"Featured Products","Polecane produkty"
"New Products","Nowe Produkty"
"From a category","Z kategorii"
"Custom Products","Produkty na zamówienie"
"Mobile App Builder","Aplikacja mobilna Builder"
"Settings saved successfully.","Ustawienia zostały zapisane."
"Firebase Server key is not available","Klucz serwera Firebase nie jest dostępny"
"Notificaton Send successfully","Notificaton Wyślij powodzeniem"
"Data saved successfully.","Dane zapisane."
"Component deleted successfully.","Składnik pomyślnie usunięty."
"Banner data deleted successfully.","Dane Banner pomyślnie usunięty."
"Layout deleted successfully.","Układ pomyślnie usunięty."
"Data has been saved successfully.","Dane zostały zapisane."
"Settings saved successfully","Ustawienia zostały zapisane"
"Edit Layout","Edytuj układ"
"Knowband Mobile App Builder is not enabled on this store.","Knowband Mobile App Builder nie jest włączona w tym sklepie."
"Requested API not available","Żądana API niedostępne"
"Requested Api method not available","Żądana metoda Api niedostępne"
"Save Settings","Zapisz ustawienia"
"Edit","Edytować"
"Edit Name","Zmień imię"
"Delete","Usunąć"
"View Details","Pokaż szczegóły"
"Layout ID","układ ID"
"Layout Name","układ Nazwa"
"Action","Akcja"
"Home Page Layout Settings","Strona Główna Ustawienia układu"
"Title","Tytuł"
"URL","URL"
"Upload","Przekazać plik"
"Image Type","Typ obrazu"
"Home","Dom"
"Category","Kategoria"
"Product","Produkt"
"Redirect Activity","aktywny przekierowanie"
"Disable","Wyłączyć"
"Enable","Włączyć"
"Status","Status"
"Banners Settings","Ustawienia Banery"
"ID","ID"
"Device Type","Rodzaj urządzenia"
"Both Android/iOS","Zarówno Android / iOS"
"Android","Android"
"iOS","iOS"
"Sent Date","Data wysłania"
"Push Notification History","Push Notification Historia"
"Return Statuses","Powrotny Statusy"
"Coupon Code","Kod kuponu"
"Customer Email","Email klienta"
"Device","Urządzenie"
"Coupon Used","Używane kupon"
"Yes","tak"
"Coupon Generated On","Kupon Wygenerowano"
"Menu Settings","Ustawienia menu"
"Push Notification Settings","Ustawienia powiadomień Push"
"Slider Settings","Ustawienia suwak"
"Google Login Settings","Ustawienia logowania Google"
"Facebook Login Settings","Facebook Login Ustawienia"
"General Settings","Ustawienia główne"
"New Arrival","New Arrival"
"Best Seller","best Seller"
"Statistics","Statystyka"
"Category Icon Settings","Kategoria Ikona Ustawienia"
"Code","Kod"
"Payment Method Settings","Metoda płatności Ustawienia"
"Image","Wizerunek"
"Upto Time","Czas do połowy"
"Background Color","Kolor tła"
"Text Color","Kolor tekstu"
"Redirect","Przeadresować"
"Category ID","Kategoria ID"
"Product ID","ID produktu"
"Product Name","Nazwa produktu"
"Sort Order","porządek sortowania"
"Layout Settings","Ustawienia układu"
"Back","Plecy"
"Session has expired. Please try again after Re-login.","Sesja wygasła. Spróbuj ponownie po ponownym logowaniu."
"Sorry","Brak notowania są dostępne dla tego celu w tym czasie."
"Place Order","Złożyć zamówienie"
"Heading of this Component","Dział ten składnik"
"Field cannot be empty.","Pole nie może być puste."
"Select Product Type","Wybierz typ produktu"
"Select Category","Wybierz kategorię"
"Select Products from Category","Wybierz produkty z kategorii"
"Select Products","Wybierz produkty"
"Number of products","Liczba produktów"
"Image Content Mode","Tryb zawartości obrazu"
"Scale aspect fill","Skala aspekt napełnienia"
"Scale aspect Fit","Skala aspekt Fit"
"Please select category.","Proszę wybrać kategorię."
"Please select product.","Proszę wybrać produkt."
"Please select image type","Proszę wybrać typ obrazu"
"Please provide image url","Proszę podać URL obrazu"
"Please select category","Proszę wybrać kategorię"
"Please select product","Proszę wybrać produkt"
"Only Positive integer is allowed.","Tylko pozytywne liczba całkowita jest dozwolone."
"Please select an option from dropdown.","Proszę wybrać opcję z rozwijanego menu."
"You can enter only numbers.","Można wprowadzić tylko cyfry."
"Number should be greater than 0.","Liczba powinna być większa niż 0."
"Field cannot be greater than {#} characters.","Pole nie może być większa niż {#} znaków."
"Field cannot be less than {#} character(s).","Pole nie może być mniejsza niż {#} znaku (ów)."
"Please enter Email.","Proszę podać e-mail."
"Please enter a valid Email.","Proszę wpisać prawidłowy email."
"Invalid date format.","Zły format daty."
"Number is not in the valid range. It should be between {1} and {100}","Liczba nie jest w poprawnym zakresie. Powinien on wynosić między {1} i {100}"
"Field should be numeric.","Pole powinno być numeryczne."
"Field can have only upto two decimal values.","Pole może mieć tylko do połowy dwie wartości dziesiętnych."
"Email cannot be greater than {#} characters.","E-mail nie może być większa niż {#} znaków."
"Zip should not have special characters.","Zip nie powinny mieć znaki specjalne."
"Percentage should be in number.","Procent powinien być numerem."
"Percentage should be between 0 and 100.","Procent powinna wynosić między 0 a 100."
"Size cannot be greater than {#} characters.","Rozmiar nie może być większa niż {#} znaków."
"Color could not be greater than {#} characters.","Kolor nie może być większa niż {#} znaków."
"Color is not valid.","Kolor nie jest ważny."
"Special characters are not allowed.","Znaki specjalne nie są dozwolone."
"Script tags are not allowed.","tagi Script nie są dozwolone."
"Style tags are not allowed.","Styl tagi nie są dozwolone."
"Iframe tags are not allowed.","Tagi iframe nie są dozwolone."
"Uploaded file is not an image.","Przesłany plik nie jest obrazem."
"Uploaded file size must be less than #.","Przesłano rozmiar pliku musi być mniejsza niż #."
"Field should not contain HTML tags.","Pole nie może zawierać znaczników HTML."
"You can enter only positive numbers.","Można podać tylko liczby dodatnie."
"Select Image Type","Wybierz typ obrazu"
"Select an option","Wybierz opcję"
"Image Url","URL obrazu"
"Enter URL","Wprowadź URL"
"Image Upload","Prześlij zdjęcie"
"Select Redirect Activity","Wybierz aktywność Przekierowanie"
"CMS","CMS"
"Login","Zaloguj sie"
"Search","Szukaj"
"Select Product","Wybierz produkt"
"Banner Width","banner Szerokość"
"Banner Height","banner Wzrost"
"Margin Top","Top Margin"
"Margin Bottom","margines dolny"
"Margin Left","Lewy margines"
"Margin Right","Prawy margines"
"Countdown Time Validity","Ważność odliczanie czasu"
"Enable Time Background Color","Włącz Czas Kolor tła"
"Time Background Color","Czas Kolor tła"
"Timer Text Color","Tekst czasowy Kolor"
"Select Date","Wybierz datę"
"Save","Zapisać"
"This field cannot be empty","To pole nie może być puste"
"Select 1st Category","Wybierz kategorię 1st"
"Upload Image","Załaduj obrazek"
"Remove image","Usuń obraz"
"Select 2nd Category","2. Wybierz kategorię"
"Select 3rd Category","Wybierz kategorię 3rd"
"Select 4th Category","4. Wybierz kategorię"
"Select 5th Category","5. Wybierz kategorię"
"Select 6th Category","6. Wybierz kategorię"
"Select 7th Category","7. Wybierz kategorię"
"Select 8th Category","8. Wybierz kategorię"
"Are your sure?","Jesteś pewien?"
"Are you sure?","Jesteś pewny?"
"Edit Component","Edycja Komponent"
"Close","Blisko"
"Need to add value in atleast 4 categories","Trzeba dodać wartość w conajmniej 4 kategoriach"
"Component added successfully","Składnik dodany pomyślnie"
"You can add only 20 components in a layout","Można dodać tylko 20 elementów w układzie"
"Top Categories","Najpopularniejsze kategorie"
"Banner-Square","Baner-Square"
"Banner-Custom","Banner-klienta"
"Banner-Horizontal Sliding","Banner Horizontal-przesuwne"
"Banner-Grid","Baner-Grid"
"Banner-With Countdown timer","Banner-Z Minutnik"
"Products-Square","Produkty-Square"
"Products-Horizontal Sliding","Produkty-przesuwne w poziomie"
"Products-Grid","Produkty-Grid"
"Edit Heading","Edycja Nagłówek"
"Category1","category1"
"Category2","Kategoria2"
"Category3","Category3"
"Category4","Category4"
"Horizontal Banner","Banner horizontal"
"Banner-Grid 1","Baner-Grid 1"
"Banner-Grid 2","Baner-Grid 2"
"Banner-Grid 3","Baner-Grid 3"
"Banner-Grid 4","Baner-Grid 4"
"Countdown Banner","odliczanie Banner"
"Hours","Godzina"
"Minutes","Minuta"
"Seconds","druga"
"Horizontal Products","Produkty poziome"
"Product Grid","Siatka produkt"
"Payment Mode","Sposób płatności"
"Sandbox","Sandbo"
"Live","Liv"
"Client Id","Identyfikator klienta"
"Please select atleast one country","Proszę wybrać conajmniej jednego kraju"
"Please enter a valid color code","Proszę podać poprawny kod koloru"
"Date & Time should be greater than current date time.","Data i czas powinien być większy niż aktualny czas data."
"Field cannot be empty","Pole nie może być puste"
"Total Coupons Generated","Wszystkich Kupony Generated"
"Total Coupons Unused","Wszystkich Kupony Niewykorzystane"
"Total Coupons Used","Wszystkich Kupony Używane"
"`Active Date` cannot be greater than `Expire Date`","`Aktywny dzień spełnienia wymogu nie może być większa niż` Wygasnąć dzień spełnienia wymogu"
"`From` Date cannot be greater than `To` Date","`From` Data nie może być większa niż` To` Data"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","Suma Grawitacji nie jest w poprawnym zakresie. Powinno być betwen 1 100. Całkowita jest:"
"No list exists for this API key.","Nie istnieje lista dla tego klucza API."
"No. of times","Ilość razy"
"Date","Data"
"Please upload an image file.","Proszę przesłać plik obrazu."
"To percentage should be greater than From percentage.","Aby procentowa powinna być większa niż Od procentach."
"Value must be greater than 0","Wartość musi być większa niż 0"
"Allowed extension is","Rozszerzenie jest dozwolone"
"Please provide correct format. Maximum allowed file size is","Proszę podać poprawny format. Maksymalny dozwolony rozmiar pliku"
"Validated successfully","Zatwierdzona powodzeniem"
"Invalid Api Key","Nieprawidłowy Klucz API"
"Message","Wiadomość"
"Select Brodcast Device Type","Wybierz transmitowane typ urządzenia"
"Remove Image","Usuń obraz"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.","Tylko .png lub format pliku .jpg akceptowane. Wielkość pliku nie powinna być większa niż 2 MB."
"--Select Product--","--Wybierz produkt--"
"Enable/Disable","Włącz / Wyłącz"
"Facebook App Id","Facebook App Id"
"Validate App Id","Validate App Id"
"Enable the Extension","Włączyć rozszerzenie"
"This setting will enable/disable entire mobile app functionality.","To ustawienie będzie włączyć / wyłączyć całą funkcjonalność aplikacji mobilnej."
"Redirect on Cart Page when Add To Cart","Przekierowanie na strony koszyka podczas dodaj do koszyka"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","To ustawienie będzie przekierowywać do koszyka stronie lub zachować na stronie produktu, gdy Dodaj do koszyka kliknięciu."
"Display Short Description","Wyświetlanie Krótki opis"
"Enable Request Log Reporting","Włącz Prośba Log Raportowanie"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","To ustawienie będzie włączyć / wyłączyć raportowanie dziennika błędów dla każdego żądania do Web Services modułu."
"Show App Preview","Pokaż App Podgląd"
"This setting will show/hide the app preview.","To ustawienie powoduje wyświetlanie / ukrywanie aplikacji podglądu."
"Enable Tab Bar","Włącz Tab Bar"
"This setting will enable/disable the tab bar in the app.","To ustawienie będzie włączyć / wyłączyć pasek kart w aplikacji."
"Show Spin and Win","Pokaż Spin Win"
"Show spin and win popup on the mobile App.","Pokaż spin i wygrać popup w aplikacji mobilnej."
"Enable/Disable Fingerprint Login","Włączanie / wyłączanie linii papilarnych Logowanie"
"This setting will enable/disable Fingerprint login in Mobile App.","To ustawienie powoduje włączenie / wyłączenie linii papilarnych logowanie w aplikacji mobilnej."
"Enable/Disable Phone Number Registration","Włącz / Wyłącz numer telefonu Rejestracja"
"This setting will enable/disable customer registration and login via phone number verification.","To ustawienie powoduje włączenie / wyłączenie rejestracji klienta i logowanie poprzez weryfikację numeru telefonu."
"Mandatory Phone number at registration","Obowiązkowy numer telefonu przy rejestracji"
"This setting will set the Phone number field as optional or required.","To ustawienie będzie ustawić pole numer telefonu jako opcjonalne lub wymagane."
"Select layout for home page","Wybierz układ na stronie głównej"
"Please select","Proszę wybrać"
"Disabled Shippping Sethods","Niepełnosprawnych Shippping Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Wybierz dostarczane metody z listy, dla którego chcesz wyłączyć tę module.You można pozostawić puste, jeśli chcesz włączyć ten moduł dla wszystkich metod wysyłki."
"Select shipping methods","Wybierz metody wysyłki"
"Enable Whatsapp Chat Support","Włącz WhatsApp Chat Support"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","To ustawienie powoduje włączenie / wyłączenie opcji WhatsApp czat wsparcia w aplikacji mobilnej."
"Chat Number","Czat Number"
"Enter Chat number with Country code as well.","Wpisz numer Czat z kodem kraju, jak również."
"Enable Live Chat Support","Włącz Live Chat Wsparcie"
"This setting will enable/disable live chat support option in mobile app.","To ustawienie będzie włączyć / wyłączyć opcję Live Chat w aplikacji mobilnej."
"Chat API Key","Czat Klucz API"
"Enter API Key for Live chat","Wprowadź Klucz API dla Live chat"
"Enable Url Encoding Of Image Links","Włącz Url Kodowanie Odnośniki"
"This setting will enable/disable Url encoding of all image links.","To ustawienie będzie włączyć / wyłączyć Url kodowanie wszystkich linków graficznych."
"Look And Feel","Widzieć i czuć"
"Enable Logo","Włącz Logo"
"Upload logo","Prześlij logo"
"Remove logo","Usunąć logo"
"App Button Color","App Przycisk Kolor"
"Select button color of the app.","Przycisk wyboru koloru aplikacji."
"App Button Text Color","App Przycisk Kolor tekstu"
"Select button text color of the app.","Wybierz kolor tekstu przycisk z aplikacji."
"App Theme Color","App Theme Kolor"
"Select theme color of the app.","Wybierz kolor tematem aplikacji."
"App Background Color","App Kolor tła"
"Select background color of the app.","Wybierz kolor tła aplikacji."
"Custom CSS","niestandardowe CSS"
"Add custom CSS code that you want to be executed on the app","Dodaj własny kod CSS, który chcesz być wykonywane w aplikacji"
"Edit Payment Method Settings","Edit Settings Metoda płatności"
"Something went wrong. Please try again.","Coś poszło nie tak. Proszę spróbuj ponownie."
"Edit Settings","Edytuj ustawienia"
"Upload Google JSON file","Prześlij plik JSON Google"
"Only .json file format accepted. File size should not be more than 1 MB.",".json format przyjęty tylko. Wielkość pliku nie powinna być większa niż 1 MB."
"Uploaded App Id","Uploaded App Id"
"Uploaded Api Key","Przesłano Klucz API"
"Send New Push Notification","Wysyłać nowe powiadomienia push"
"Send","Wysłać"
"Cancel","Anuluj"
"View Push Notification","Zobacz powiadomień push"
"Send New Notification","Wyślij Nowy Notification"
"Contact Us Page","Kontakt z nami Page"
"Enable/Disable Contact Us Page","Włącz / Wyłącz Kontakt z nami stronę"
"Select Contact Us Page","Wybierz kontakt z nami stronę"
"Select Product Carousel Type","Wybierz Carousel Product Type"
"Menu 1","menu 1"
"Enable/Disable Menu","Włącz / Wyłącz Menu"
"Menu Title","Tytuł menu"
"Enter Tiltle for Menu","Wprowadź Tiltle do menu"
"Select Page","Wybierz stronę"
"Menu 2","menu 2"
"Menu 3","menu 3"
"Menu 4","menu 4"
"Category Icon","Kategoria Ikona"
"Select category to add icon","Wybierz kategorię, aby dodać ikona"
"Select category to add/edit icon.","Wybierz kategorię, aby dodać / edytować ikony."
"Category icon saved successfully.","Kategoria ikona zapisany pomyślnie."
"Something went wrong","Odśwież stronę."
"Invalid File Format","Proszę wybrać tylko zalecanych typów .."
"File size must be less than 1MB","Rozmiar pliku musi być mniejszy niż 1 MB"
"Invalid File.","Niepoprawny plik."
"Add New Layout","Dodaj nowy układ"
"Firebase Server Setting","Ustawienie Firebase Server"
"Server Key","serwer Key"
"Enter firebase server key","Wprowadź Firebase klucz serwera"
"New Order Settings","Ustawienia New Order"
"Enable/Disable new order push notification","Włącz / Wyłącz nowe zgłoszenie zamówienie Push"
"Title for new order push notification","Tytuł dla nowego powiadomienia Push zamówienie"
"Message for new order push notification","Wiadomość dla nowego powiadomienia Push zamówienie"
"Order Status Change Settings","Status zamówienia Zmień ustawienia"
"Enable/Disable order status change push notification","Włącz / Wyłącz status zamówienia powiadomienia Push zmiana"
"Title for order status change push notification","Tytuł dla stanu kolejność zgłoszenia zmiany Push"
"Message for order status change push notification","Wiadomość o status kolejność zgłoszenia zmiany Push"
"Abandoned Cart Settings","Opuszczone Koszyk Ustawienia"
"Enable/Disable abandoned cart push notification","Włącz / Wyłącz porzucony koszyk wypychania powiadomienie"
"Title for abandoned cart push notification","Tytuł dla opuszczonego powiadomienia Push koszyk"
"Message for abandoned cart push notification","Wiadomość dla opuszczonego powiadomienia Push koszyk"
"Time Interval","Przedział czasowy"
"Time interval to check Abandoned cart(In Hours)","przedział czasu, by sprawdzić Opuszczony koszyk (w godzinach)"
"Cron Instructions","Instrukcje cron"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","Dyspozycja dodać crona., dodać crona do sklepu za pośrednictwem panelu sterowania / kit wysłać Opuszczony powiadomienia koszyk wypychania zgodnie z ustawieniami powyżej. Poniżej znajdują Instrukcji dodać crona."
"URL to Add Cron via Control Panel","Dodaj URL do Crona pośrednictwem Panelu sterowania"
"Cron setup via SSH","Konfiguracja Cron poprzez SSH"
"Preview","Zapowiedź"
"Paypal Mobile","Paypal Komórka"
"COD Mobile","COD Komórka"
"Invalid File Format.","Nieprawidłowy format pliku."
"File should be less than 2 Mb.","Plik powinien być mniejszy niż 2 MB."
"Please Upload the Image.","Proszę przesłać obraz."
"Please Upload Image For Category.","Prześlij zdjęcie kategorii."
"app_text_category_products","Kategoria"
"app_text_no_internet","Problem z internetem"
"app_text_product_image_viewer","Obraz produktu Viewer"
"app_text_payment_methods","Metody Płatności"
"app_text_seller_comments","Sprzedawca Uwagi (a)"
"app_text_home","Dom"
"app_text_category","Kategorie"
"app_text_login","Zaloguj sie"
"app_text_logout","Wyloguj"
"app_text_login_signup","Zaloguj się Zarejestruj się"
"app_text_account","Moje konto"
"app_text_contact","Skontaktuj się z nami"
"app_text_about","O nas"
"app_text_add_to_wishlist","Dodaj do listy życzeń"
"app_text_add_to_cart","Dodaj do koszyka"
"app_text_off","poza"
"app_text_all","Wszystko"
"app_text_languages","Języki)"
"app_text_sort","Sortować"
"app_text_filter","Filtr"
"app_text_sort_order","Wybierz porządek sortowania"
"app_text_price_asce","Cena: od najniższej do najwyższej"
"app_text_price_desc","Cena: od najwyższej do najniższej"
"app_text_product","Produkt"
"app_text_select","Wybierz"
"app_text_instock","w magazynie"
"app_text_outstock","Obecnie brak na stanie"
"app_text_product_info","Informacje o produkcie i pielęgnacja"
"app_text_customization","Personalizacja produktów"
"app_text_accessories","Akcesoria"
"app_text_view_less","Zobacz mniej"
"app_text_view_more","Zobacz więcej"
"app_text_provide_details","proszę podać szczegóły"
"app_text_discount_price","Promocyjna cena"
"app_text_discount_percentage","rabat procentowy"
"app_text_rating","ocena *"
"app_text_bag","Torba na zakupy"
"app_text_apply_voucher","Zastosuj Voucher"
"app_text_entry_voucher_code","Wprowadź Kod Kuponu"
"app_text_apply","Zastosować"
"app_text_gift","Opakowanie na prezent"
"app_text_entry_message","Wpisz swoją wiadomość"
"app_text_available_first","najpierw Wyślij dostępne produkty"
"app_text_continue_shopping","Kontynuować zakupy"
"app_text_continue_checkout","Kontynułuj żeby sprawdzić"
"app_text_update_quantity","Zaktualizuj ilość"
"app_text_enter_quantity","Wpisz ilość"
"app_text_empty_cart","Twój koszyk jest pusty wysyłka!"
"app_text_goto_home","Wróć do strony głównej"
"app_text_review_your_order","Sprawdź swoje zamówienie"
"app_text_add_new_shipping_address","Dodaj nowy adres"
"app_text_history","Szczegóły dostawy"
"app_text_billing_details","Szczegóły płatności"
"app_text_same_as_shipping_details","Taki sam jak adres wysyłki"
"app_text_summary","podsumowanie zamowienia"
"app_text_shipping_methods","Metody wysyłki"
"app_text_comment","Zamówienie komentarz"
"app_text_payment_summary","Płatność Podsumowanie"
"app_text_proceed","Przejdź do płatności"
"app_text_make_payment","Dokonać płatności"
"app_text_congratulations","Gratulacje"
"app_text_shipping_addresses","Adres do wysyłki (S)"
"app_text_billing_addresses","Adres rozliczeniowy (S)"
"app_text_addresses","Adres (y)"
"app_text_order_detail","Szczegóły zamówienia"
"app_text_update_personal","Aktualizuj dane personalne"
"app_text_update_password","Aktualizować hasło"
"app_text_current_password","Aktualne hasło"
"app_text_new_password","nowe hasło"
"app_text_confirm_password","Potwierdź hasło"
"app_text_cancel","Anuluj"
"app_text_save","Zapisać"
"app_text_order_ref","Zamówienie Referencje"
"app_text_status","Status"
