"Address has been added successfully.","Adres is succesvol toegevoegd."
"Please login to add/update your addresses.","Log in om toe te voegen / update uw adressen."
"An error occurred while saving billing address.","Er is een fout opgetreden tijdens het opslaan factuuradres."
"An error occurred while saving shipping address.","Er is een fout opgetreden tijdens het opslaan verzendadres."
"No Payment methods is enabled","Geen Betaalmethoden is ingeschakeld"
"No Payment methods has been configured","Geen Betalingsmethoden is geconfigureerd"
"Order created successfully","Bestel aangemaakt met succes"
"Your information has been updated successfully.","Uw gegevens zijn succesvol bijgewerkt."
"Invalid email address.","Ongeldig e-mailadres."
"If there is an account associated with your email you will receive an email with a link to reset your password.","Als er een account is gekoppeld aan uw e-mail ontvangt u een e-mail met een link om uw wachtwoord opnieuw in te stellen."
"Please enter your email.","Vul alstublieft uw e-mailadres in."
"Please login to view your orders.","Log in om uw bestellingen te bekijken."
"Orders not found.","Bestellingen die niet gevonden."
"Please login to view your order details.","Log in om uw bestelling te bekijken."
"Please select an order.","Selecteer een order."
"Subtotal","Subtotaal"
"Shipping & Handling","Het verschepen & Behandeling"
"Discount","Korting"
"Tax","belasting"
"Grand Total","Eindtotaal"
"Order created by this cart","Bestel die door deze wagen"
"Voucher has been applied to your cart successfully.","Voucher is toegepast op uw winkelwagen met succes."
"Coupon code is not valid.","Coupon code is niet geldig."
"Voucher has been removed from your cart successfully.","Voucher is verwijderd uit uw winkelwagentje met succes."
"Please login to add this product to wishlist.","Log in om dit product toe te voegen aan wishlist."
"Please select a product","Selecteer een product"
"Cannot specify product.","Kan het product niet op te geven."
"%1$s has been added to your wishlist.","% 1 $ s is toegevoegd aan uw lijst."
"An error occurred while adding item to wishlist: %s","Een fout opgetreden bij het toevoegen Item aan verlanglijst:% s"
"Requested wishlist doesn't exist","Gevraagde wishlist bestaat niet"
"SKU","SKU"
"Wishlist could not be created.","Verlanglijst kan niet worden gemaakt."
"An error occurred while deleting the item from wishlist.","Fout bij het verwijderen van het artikel van wishlist."
"Wishlist item has been successfully removed.","Verlanglijst advertentie is succesvol verwijderd."
"An error occurred while deleting the item from wishlist: %s","Fout bij het verwijderen van het artikel van verlanglijst:% s"
"Item has been successfully added to the cart.","Item is succesvol toegevoegd aan de winkelwagen."
"Incl. Tax","Incl. belasting"
"Unable to post the review.","Kan post de beoordeling."
"Recent Products","recente producten"
"From","Van"
"To","Naar"
"Mobile number and country code is Mandatory.","Mobiele nummer en de landcode is Verplicht."
"Country Code is Mandatory.","Country Code is verplicht."
"This mobile number has already been registered with an other account.","Dit mobiele nummer is al geregistreerd met een ander account."
"Shipping Method is disabled.","Verzendmethode is uitgeschakeld."
"Mobile Number is blank","Mobile Number is leeg"
"Mobile Number already exist","Mobile Number al bestaan"
"Empty Mobile number.","Leeg Mobiel nummer."
"Empty Country Code.","Leeg Country Code."
"Empty Password.","Leeg wachtwoord."
"The password has been changed successfully.","Het wachtwoord is gewijzigd."
"Password cannot be updated.","Het wachtwoord kan niet worden bijgewerkt."
"An account using this email address does not exists.","Een account met dit e-mailadres bestaat niet."
"The account has been mapped for the fingerprint login in this device.","De rekening is in kaart gebracht voor de vingerafdruk login dit apparaat."
"The account can not be mapped for the fingerprint login in this device.","De rekening kan niet worden toegewezen voor de vingerafdruk login dit apparaat."
"Customer data is not available.","Klant gegevens zijn niet beschikbaar."
"Your account isn\'t available at this time.","Je account isn \ 't beschikbaar op dit moment."
"This Unique Id is not linked with the Email id.","Deze unieke ID is niet gekoppeld aan de e-id."
"This Mobile number is not linked with any account.","Deze Mobile nummer is niet gekoppeld aan een rekening."
"Mobile Number or country code is not available.","Mobile Number of land code is niet beschikbaar."
"Mobile number exists into the database..","Mobiel nummer bestaat in de database .."
"Mobile number does not exists into the database..","Mobiel nummer bestaat niet in de database .."
"Not Mentioned","Niet vermeld"
"Marektplace Module is not enabled","Marektplace Module is niet ingeschakeld"
"Seller id is missing","Verkoper id ontbreekt"
"Seller not found","Verkoper niet gevonden"
"Please login to write review.","Gelieve in te loggen om te schrijven beoordeling."
"Not able to submit your review. Title or comment is missing.","Niet in staat om uw beoordeling in te dienen. Titel of commentaar ontbreekt."
"Not able to submit your review. Posting review for this seller is not allowed.","Niet in staat om uw beoordeling in te dienen. Posting beoordeling voor deze verkoper is niet toegestaan."
"Thanks! for rating the Seller.","Bedankt! voor het beoordelen van de verkoper."
"All","Allemaal"
"Name","Naam"
"A-Z","AZ"
"Z-A","Z-A"
"Price","Prijs"
"Low to High","Laag naar hoog"
"High to Low","Hoog naar laag"
"Ascending","oplopend"
"Descending","Aflopend"
"All Products","Alle producten"
"Customer already registered.","Klant al geregistreerd."
"An error occurred .","Er is een fout opgetreden ."
"Success.","Succes."
"Last order was not completed.","Laatste order is niet voltooid."
"Can't apply voucher code on this cart.","Kan voucher code niet van toepassing op deze kar."
"An error occurred while adding item to wishlist: %1","Een fout opgetreden bij het toevoegen Item aan verlanglijst:% 1"
"Your review has been accepted for moderation.","Je review is voor matiging aanvaard."
"Review by %1","Review door% 1"
"(Posted on %1)","(Geplaatst op% 1)"
"--Select Category--","--Selecteer categorie--"
"Order Successfully Created","Bestel succes aangemaakt"
"Hi Thanks for your interest. Keep shopping with us to become our premium customer.","Hi Bedankt voor uw interesse. Houd het winkelen bij ons om onze premium klant te worden."
"Order status update","Bestel status-update"
"Hi Your order status has been changed to {{STATUS}}.","Hi Uw order status is gewijzigd in {{STATUS}}."
"Hurry!","Haast je!"
"Hi","Voltooi je om extra voordelen te krijgen op uw volgende bestelling."
"Best Seller Products","Best Seller Producten"
"Featured Products","Aanbevolen producten"
"New Products","Nieuwe artikelen"
"From a category","Uit een categorie"
"Custom Products","producten van de douane"
"Mobile App Builder","Mobile App Builder"
"Settings saved successfully.","Instellingen succesvol opgeslagen."
"Firebase Server key is not available","Firebase Server sleutel is niet beschikbaar"
"Notificaton Send successfully","Vooraankondiging met succes verzenden"
"Data saved successfully.","Gegevens succesvol opgeslagen."
"Component deleted successfully.","Component succesvol verwijderd."
"Banner data deleted successfully.","Banner data succesvol verwijderd."
"Layout deleted successfully.","Lay-out succesvol verwijderd."
"Data has been saved successfully.","De gegevens zijn opgeslagen."
"Settings saved successfully","Instellingen succesvol opgeslagen"
"Edit Layout","Lay-out bewerken"
"Knowband Mobile App Builder is not enabled on this store.","Knowband Mobile App Builder is niet ingeschakeld op deze winkel."
"Requested API not available","Gevraagde API niet beschikbaar"
"Requested Api method not available","Gevraagde Api methode niet beschikbaar"
"Save Settings","Instellingen opslaan"
"Edit","Bewerk"
"Edit Name","Naam bewerken"
"Delete","Delete"
"View Details","Bekijk details"
"Layout ID","Layout ID"
"Layout Name","Layout Naam"
"Action","Actie"
"Home Page Layout Settings","Homepage Layout Settings"
"Title","Titel"
"URL","URL"
"Upload","Uploaden"
"Image Type","Beeldtype"
"Home","Huis"
"Category","Categorie"
"Product","Product"
"Redirect Activity","redirect Activity"
"Disable","uitschakelen"
"Enable","Inschakelen"
"Status","Toestand"
"Banners Settings","banners Instellingen"
"ID","ID kaart"
"Device Type","Soort apparaat"
"Both Android/iOS","Zowel Android / iOS"
"Android","Android"
"iOS","iOS"
"Sent Date","Verzonden datum"
"Push Notification History","Push Notification History"
"Return Statuses","Return statussen"
"Coupon Code","coupon code"
"Customer Email","Klanten email"
"Device","Apparaat"
"Coupon Used","coupon Gebruikt"
"Yes","Ja"
"Coupon Generated On","Coupon Generated On"
"Menu Settings","menu-instellingen"
"Push Notification Settings","Push notificatie-instellingen"
"Slider Settings","slider Instellingen"
"Google Login Settings","Google Aanmeldingsinstellingen"
"Facebook Login Settings","Facebook Aanmeldingsinstellingen"
"General Settings","Algemene instellingen"
"New Arrival","nieuwe collectie"
"Best Seller","Bestseller"
"Statistics","Statistieken"
"Category Icon Settings","Categorie pictograminstellingen"
"Code","Code"
"Payment Method Settings","Payment Method Settings"
"Image","Beeld"
"Upto Time","Tot Time"
"Background Color","Achtergrond kleur"
"Text Color","Tekst kleur"
"Redirect","redirect"
"Category ID","categorie ID"
"Product ID","Product-ID"
"Product Name","productnaam"
"Sort Order","sorteervolgorde"
"Layout Settings","opmaak instellingen"
"Back","Terug"
"Session has expired. Please try again after Re-login.","Sessie is verlopen. Probeer het opnieuw na Re-login."
"Sorry","geen quotes beschikbaar zijn voor deze bestelling op dit moment."
"Place Order","Plaats bestelling"
"Heading of this Component","Titel van deze Component"
"Field cannot be empty.","Het gebied mag niet leeg zijn."
"Select Product Type","Selecteer Product Type"
"Select Category","selecteer categorie"
"Select Products from Category","Kies producten in categorie"
"Select Products","Selecteer producten"
"Number of products","Aantal producten"
"Image Content Mode","Afbeelding Content Mode"
"Scale aspect fill","Scale aspect fill"
"Scale aspect Fit","Scale aspect Fit"
"Please select category.","Selecteer categorie."
"Please select product.","Selecteer product."
"Please select image type","Selecteer afbeeldingstype"
"Please provide image url","Geef image url"
"Please select category","Selecteer categorie"
"Please select product","Kies een product"
"Only Positive integer is allowed.","Alleen positieve getallen zijn toegestaan."
"Please select an option from dropdown.","Maakt u een keuze uit dropdown."
"You can enter only numbers.","U kunt alleen cijfers invoeren."
"Number should be greater than 0.","Nummer moet groter zijn dan 0."
"Field cannot be greater than {#} characters.","Het gebied mag niet groter zijn dan {#} letters."
"Field cannot be less than {#} character(s).","Het gebied kan niet lager zijn dan {#} teken (s) zijn."
"Please enter Email.","Vul e-mail."
"Please enter a valid Email.","Gelieve een geldig e-mailadres in te vullen."
"Invalid date format.","Ongeldige datum."
"Number is not in the valid range. It should be between {1} and {100}","Nummer is niet in het geldige bereik. Het moet tussen {1} en {100}"
"Field should be numeric.","Veld moet numeriek zijn."
"Field can have only upto two decimal values.","Het gebied kan alleen upto twee decimale waarden hebben."
"Email cannot be greater than {#} characters.","E-mail kan niet groter zijn dan {#} letters."
"Zip should not have special characters.","Zip mag geen speciale tekens."
"Percentage should be in number.","Percentage moet zijn in aantal."
"Percentage should be between 0 and 100.","Percentage moet tussen 0 en 100."
"Size cannot be greater than {#} characters.","Grootte kan niet groter zijn dan {#} letters."
"Color could not be greater than {#} characters.","Color kon niet groter zijn dan {#} letters."
"Color is not valid.","Kleur is niet geldig."
"Special characters are not allowed.","Speciale karakters zijn niet toegestaan."
"Script tags are not allowed.","Script tags zijn niet toegestaan."
"Style tags are not allowed.","Style tags zijn niet toegestaan."
"Iframe tags are not allowed.","Iframe-tags zijn niet toegestaan."
"Uploaded file is not an image.","Geüploade bestand is geen afbeelding."
"Uploaded file size must be less than #.","Geuploade bestandsgrootte moet kleiner zijn dan # zijn."
"Field should not contain HTML tags.","Het gebied mag geen HTML-tags bevatten."
"You can enter only positive numbers.","U kunt alleen positieve getallen in te voeren."
"Select Image Type","Select Beeldtype"
"Select an option","Kies een optie"
"Image Url","Afbeelding URL"
"Enter URL","URL invoeren"
"Image Upload","afbeelding uploaden"
"Select Redirect Activity","Select Redirect Activity"
"CMS","CMS"
"Login","Log in"
"Search","Zoeken"
"Select Product","Selecteer product"
"Banner Width","banner Breedte"
"Banner Height","banner Hoogte"
"Margin Top","marge Top"
"Margin Bottom","marge Bottom"
"Margin Left","marge Links"
"Margin Right","rechtermarge"
"Countdown Time Validity","Countdown Time Geldigheid"
"Enable Time Background Color","Enable Time Achtergrond Kleur"
"Time Background Color","Time Achtergrond Kleur"
"Timer Text Color","Timer Tekstkleur"
"Select Date","Selecteer een datum"
"Save","Sparen"
"This field cannot be empty","Dit veld kan niet leeg zijn"
"Select 1st Category","Kies de 1e categorie"
"Upload Image","Afbeelding uploaden"
"Remove image","afbeelding verwijderen"
"Select 2nd Category","Kies 2e categorie"
"Select 3rd Category","Selecteer 3e Categorie"
"Select 4th Category","Selecteer 4e Categorie"
"Select 5th Category","Selecteer 5e Categorie"
"Select 6th Category","Selecteer 6e Categorie"
"Select 7th Category","Kies 7 Categorie"
"Select 8th Category","Selecteer 8 Categorie"
"Are your sure?","Weet je het zeker?"
"Are you sure?","Weet je zeker dat?"
"Edit Component","Component bewerken"
"Close","Dichtbij"
"Need to add value in atleast 4 categories","Noodzaak om waarde toe te voegen in minstens 4 categorieën"
"Component added successfully","Component succesvol toegevoegd"
"You can add only 20 components in a layout","U kunt slechts 20 componenten toe te voegen in een lay-out"
"Top Categories","Topcategorieën"
"Banner-Square","Banner-plein"
"Banner-Custom","Banner-Custom"
"Banner-Horizontal Sliding","Banner-Horizontale schuifwanden"
"Banner-Grid","Banner-Grid"
"Banner-With Countdown timer","Banner-Met Countdown timer"
"Products-Square","Producten-plein"
"Products-Horizontal Sliding","Producten-Horizontale schuifwanden"
"Products-Grid","Producten-Grid"
"Edit Heading","Koppen bewerken"
"Category1","categorie1"
"Category2","categorie2"
"Category3","categorie 3"
"Category4","category4"
"Horizontal Banner","horizontale Banner"
"Banner-Grid 1","Banner-Grid 1"
"Banner-Grid 2","Banner-Grid 2"
"Banner-Grid 3","Banner-Grid 3"
"Banner-Grid 4","Banner-Grid 4"
"Countdown Banner","Countdown Banner"
"Hours","Uur"
"Minutes","Minuut"
"Seconds","Tweede"
"Horizontal Products","horizontale producten"
"Product Grid","product Grid"
"Payment Mode","Betaalmethode"
"Sandbox","Sandbo"
"Live","Liv"
"Client Id","Klant identificatie"
"Please select atleast one country","Selecteer tenminste één land"
"Please enter a valid color code","Geef een geldige kleurcode"
"Date & Time should be greater than current date time.","Datum en tijd moet groter zijn dan de huidige datum tijd."
"Field cannot be empty","Het gebied mag niet leeg"
"Total Coupons Generated","Totaal Coupons Generated"
"Total Coupons Unused","Totaal Coupons Ongebruikte"
"Total Coupons Used","Totaal Coupons Gebruikt"
"`Active Date` cannot be greater than `Expire Date`","`Active invuldatum kan niet groter zijn dan` verlopen invuldatum zijn"
"`From` Date cannot be greater than `To` Date","`From` datum kan niet groter zijn dan` To` Date"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","De som van Gravity is niet in het geldige bereik. Het moet ontlenen 1 en 100. Het totaal is:"
"No list exists for this API key.","Geen lijst bekend van deze API-sleutel."
"No. of times","Aantal keren"
"Date","Datum"
"Please upload an image file.","Upload een beeldbestand."
"To percentage should be greater than From percentage.","Om percentage moet groter zijn dan Van percentage."
"Value must be greater than 0","Waarde moet groter zijn dan 0"
"Allowed extension is","Toegestaan ​​extensie"
"Please provide correct format. Maximum allowed file size is","Geef de juiste indeling. Maximaal toegestane bestandsgrootte"
"Validated successfully","gevalideerd"
"Invalid Api Key","Ongeldige API Key"
"Message","Bericht"
"Select Brodcast Device Type","Selecteer Brodcast Type apparaat"
"Remove Image","Afbeelding verwijderen"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.","Alleen .png of .jpg bestandsformaat geaccepteerd. Bestand mag niet meer dan 2 MB."
"--Select Product--","--Selecteer product--"
"Enable/Disable","Inschakelen / uitschakelen"
"Facebook App Id","Facebook App-id"
"Validate App Id","Valideren App-id"
"Enable the Extension","Schakel de Extension"
"This setting will enable/disable entire mobile app functionality.","Deze instelling / uit te schakelen gehele mobiele app functionaliteit."
"Redirect on Cart Page when Add To Cart","Redirect op winkelwagen Pagina wanneer winkelwagen"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","Deze instelling wordt omgeleid naar winkelwagen pagina of houden op de productpagina wanneer TOEVOEGEN wordt geklikt."
"Display Short Description","Weergave Korte beschrijving"
"Enable Request Log Reporting","Machtigingverzoek Log Reporting"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","Deze instelling / uit te schakelen error log rapportage voor elk verzoek om Web Services van de module."
"Show App Preview","Show App preview"
"This setting will show/hide the app preview.","Deze instelling zal tonen / verbergen van de app preview."
"Enable Tab Bar","Inschakelen Tab Bar"
"This setting will enable/disable the tab bar in the app.","Deze instelling in staat zal stellen / het tabblad bar in de app uit te schakelen."
"Show Spin and Win","Toon Spin en Win"
"Show spin and win popup on the mobile App.","Toon spin en win pop-up op de mobiele App."
"Enable/Disable Fingerprint Login","Inschakelen / uitschakelen Fingerprint Inloggen"
"This setting will enable/disable Fingerprint login in Mobile App.","Deze instelling / uit te schakelen Vingerafdruk login Mobile App."
"Enable/Disable Phone Number Registration","Inschakelen / uitschakelen telefoonnummer Registratie"
"This setting will enable/disable customer registration and login via phone number verification.","Deze instelling / uit te schakelen klant registratie en login via telefoonnummer verificatie."
"Mandatory Phone number at registration","Verplichte Telefoonnummer bij de inschrijving"
"This setting will set the Phone number field as optional or required.","Deze instelling zal het veld Telefoonnummer ingesteld als optioneel of vereist is."
"Select layout for home page","Kies een lay-out voor home page"
"Please select","Selecteer alstublieft"
"Disabled Shippping Sethods","Lichamelijke Verzendmethode Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Selecteer de scheepvaart methoden uit de lijst waarvoor u dit wilt module.You uitschakelen kan overlaten aan te legen als u deze module voor alle scheepvaart methoden mogelijk te maken."
"Select shipping methods","Select verzendmethoden"
"Enable Whatsapp Chat Support","Enable Whatsapp Chatondersteuning"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","Deze instelling / uit te schakelen WhatsApp chat support optie in de mobiele app."
"Chat Number","Chat Number"
"Enter Chat number with Country code as well.","Voer Chat nummer met Country code ook."
"Enable Live Chat Support","Inschakelen Live Chat Ondersteuning"
"This setting will enable/disable live chat support option in mobile app.","Deze instelling / uit te schakelen live chat support optie in de mobiele app."
"Chat API Key","Chat API Key"
"Enter API Key for Live chat","Voer API-sleutel voor Live chat"
"Enable Url Encoding Of Image Links","URL-codering van Afbeelding Links"
"This setting will enable/disable Url encoding of all image links.","Deze instelling inschakelen / uitschakelen URL-codering van alle afbeeldingskoppelingen."
"Look And Feel","Look and Feel"
"Enable Logo","inschakelen Logo"
"Upload logo","Upload logo"
"Remove logo","Verwijder logo"
"App Button Color","App Button Color"
"Select button color of the app.","Select-knop kleur van de app."
"App Button Text Color","App Knoptekst Kleur"
"Select button text color of the app.","Select-knop tekstkleur van de app."
"App Theme Color","App Themakleur"
"Select theme color of the app.","Thema selecteren kleur van de app."
"App Background Color","App Achtergrond Kleur"
"Select background color of the app.","Kies een achtergrondkleur van de app."
"Custom CSS","Custom CSS"
"Add custom CSS code that you want to be executed on the app","Voeg aangepaste CSS-code die u wilt worden uitgevoerd op de app"
"Edit Payment Method Settings","Betaling bewerken Method Settings"
"Something went wrong. Please try again.","Er is iets fout gegaan. Probeer het opnieuw."
"Edit Settings","Instellingen bewerken"
"Upload Google JSON file","Upload Google JSON bestand"
"Only .json file format accepted. File size should not be more than 1 MB.","Alleen .json bestandsformaat geaccepteerd. Bestand mag niet meer dan 1 MB."
"Uploaded App Id","Geüploade App-id"
"Uploaded Api Key","Geüploade Api Key"
"Send New Push Notification","Stuur een nieuw Push Notification"
"Send","Sturen"
"Cancel","annuleren"
"View Push Notification","Bekijk Push Notification"
"Send New Notification","Stuur een nieuw Notification"
"Contact Us Page","Contact Pagina"
"Enable/Disable Contact Us Page","Inschakelen / uitschakelen Contact Pagina"
"Select Contact Us Page","Selecteer Contact Pagina"
"Select Product Carousel Type","Selecteer Product Carousel Type"
"Menu 1","menu 1"
"Enable/Disable Menu","Inschakelen / uitschakelen Menu"
"Menu Title","menu Titel"
"Enter Tiltle for Menu","Voer titel genoemde voor Menu"
"Select Page","Pagina selecteren"
"Menu 2","menu 2"
"Menu 3","menu 3"
"Menu 4","menu 4"
"Category Icon","categorie Icoon"
"Select category to add icon","Selecteer categorie pictogram toe te voegen"
"Select category to add/edit icon.","Kies een categorie toe te voegen / bewerken icoon."
"Category icon saved successfully.","Categorie icoon succesvol opgeslagen."
"Something went wrong","Ververs de pagina."
"Invalid File Format","Selecteer alleen aanbevolen typen .."
"File size must be less than 1MB","bestandsgrootte moet kleiner zijn dan 1 MB"
"Invalid File.","Ongeldig bestand."
"Add New Layout","Voeg Nieuwe lay-out"
"Firebase Server Setting","Firebase Serverinstelling"
"Server Key","server Key"
"Enter firebase server key","Voer firebase serversleutel"
"New Order Settings","New Order Settings"
"Enable/Disable new order push notification","Inschakelen / uitschakelen nieuwe bestelling push notificatie"
"Title for new order push notification","Titel voor de nieuwe bestelling push notificatie"
"Message for new order push notification","Boodschap voor nieuwe bestelling push notificatie"
"Order Status Change Settings","Order status Instellingen wijzigen"
"Enable/Disable order status change push notification","Inschakelen / uitschakelen teneinde statuswijziging pushmelding"
"Title for order status change push notification","Titel voor orderstatus verandering push notificatie"
"Message for order status change push notification","Boodschap voor orderstatus verandering push notificatie"
"Abandoned Cart Settings","Verlaten winkelwagen Instellingen"
"Enable/Disable abandoned cart push notification","Inschakelen / uitschakelen verlaten winkelwagen push notificatie"
"Title for abandoned cart push notification","Titel voor verlaten winkelwagen push notificatie"
"Message for abandoned cart push notification","Bericht voor verlaten winkelwagen push notificatie"
"Time Interval","Tijdsinterval"
"Time interval to check Abandoned cart(In Hours)","Tijdsinterval Abandoned winkelwagen te controleren (in uren)"
"Cron Instructions","cron Instructions"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","de instructie om de cron toe te voegen., Voeg de cron naar uw winkel via control panel / stopverf Verlaten winkelwagen push-notificaties op basis van uw instellingen boven te sturen. Hieronder vindt u de instructie om de cron toe te voegen."
"URL to Add Cron via Control Panel","URL naar Cron toevoegen via het Configuratiescherm"
"Cron setup via SSH","Cron setup via SSH"
"Preview","Voorbeeld"
"Paypal Mobile","Paypal Mobile"
"COD Mobile","COD Mobile"
"Invalid File Format.","Ongeldig bestandsformaat."
"File should be less than 2 Mb.","Bestand moet kleiner zijn dan 2 MB."
"Please Upload the Image.","Gelieve Upload de afbeelding."
"Please Upload Image For Category.","Upload Afbeelding voor categorie."
"app_text_category_products","Categorie"
"app_text_no_internet","Internet probleem"
"app_text_product_image_viewer","Artikel afbeelding Viewer"
"app_text_payment_methods","Betaalmethoden"
"app_text_seller_comments","Verkoper Reactie (s)"
"app_text_home","Huis"
"app_text_category","Categorieën"
"app_text_login","Log in"
"app_text_logout","Uitloggen"
"app_text_login_signup","Log in Schrijf in"
"app_text_account","Mijn rekening"
"app_text_contact","Neem contact met ons op"
"app_text_about","Over ons"
"app_text_add_to_wishlist","Zet op verlanglijst"
"app_text_add_to_cart","Voeg toe aan winkelmandje"
"app_text_off","uit"
"app_text_all","Allemaal"
"app_text_languages","Language (s)"
"app_text_sort","Soort"
"app_text_filter","Filter"
"app_text_sort_order","Kies een sorteervolgorde"
"app_text_price_asce","Prijs laag naar hoog"
"app_text_price_desc","Prijs: hoog naar laag"
"app_text_product","Product"
"app_text_select","kiezen"
"app_text_instock","Op voorraad"
"app_text_outstock","Uitverkocht"
"app_text_product_info","Product Info en Zorg"
"app_text_customization","Productaanpassing"
"app_text_accessories","Accessoires"
"app_text_view_less","Minder weergeven"
"app_text_view_more","Bekijk meer"
"app_text_provide_details","Gelieve details te geven"
"app_text_discount_price","Kortingsprijs"
"app_text_discount_percentage","kortingspercentage"
"app_text_rating","Beoordeling *"
"app_text_bag","Plastic tas"
"app_text_apply_voucher","Breng Voucher"
"app_text_entry_voucher_code","Voer voucher code in"
"app_text_apply","Van toepassing zijn"
"app_text_gift","Cadeaupapier"
"app_text_entry_message","Voer uw bericht in"
"app_text_available_first","Stuur beschikbare producten voor het eerst"
"app_text_continue_shopping","Doorgaan met winkelen"
"app_text_continue_checkout","Vervolg naar kassa"
"app_text_update_quantity","Aantal bijwerken"
"app_text_enter_quantity","Voer het aantal"
"app_text_empty_cart","Uw scheepvaart kar is leeg!"
"app_text_goto_home","Ga naar homepagina"
"app_text_review_your_order","Controleer uw bestelling"
"app_text_add_new_shipping_address","Nieuw adres toevoegen"
"app_text_history","Shipping Details"
"app_text_billing_details","Billing Details"
"app_text_same_as_shipping_details","Zelfde als Verzendadres"
"app_text_summary","overzicht van de bestelling"
"app_text_shipping_methods","verzendmethoden"
"app_text_comment","Bestel Comment"
"app_text_payment_summary","Betalingsoverzicht"
"app_text_proceed","Ga door naar betaling"
"app_text_make_payment","Betaling maken"
"app_text_congratulations","Gefeliciteerd"
"app_text_shipping_addresses","Verzendadres (s)"
"app_text_billing_addresses","Factuuradres (s)"
"app_text_addresses","Address (s)"
"app_text_order_detail","Bestel Detail"
"app_text_update_personal","Update Persoonlijke Details"
"app_text_update_password","Vernieuw wachtwoord"
"app_text_current_password","huidig ​​wachtwoord"
"app_text_new_password","nieuw paswoord"
"app_text_confirm_password","bevestig wachtwoord"
"app_text_cancel","annuleren"
"app_text_save","Sparen"
"app_text_order_ref","Bestelreferentie"
"app_text_status","Toestand"
"app_text_placed","Geplaatst op"
"app_text_reorder","Reorder"
"app_text_order_details","Bestel Details"
"app_text_status_history","Status History"
"app_text_shipping_address","Verzendingsadres"
"app_text_billing_address","Facturatie adres"
"app_text_order_summary","overzicht van de bestelling"
"app_text_shipping_method","Verzendmethode"
"app_text_payment_method","Betalingsmiddel"
"app_text_gift_wrapping","Geschenkverpakking"
"app_text_no_shipping_address","Geen verzendadres beschikbaar!"
"app_text_no_order_details","Geen enkele bestelling Details beschikbaar!"
"app_text_signup","Inschrijven"
"app_text_continue_guest","Ga door als gast"
"app_text_email","E-mail"
"app_text_password","Wachtwoord"
"app_text_forgot_password","Wachtwoord vergeten"
"app_text_login_social_account","U kunt inloggen met sociale account."
"app_text_login_with_google","Login met Google+"
"app_text_login_with_facebook","Inloggen met Facebook"
"app_text_signup_with_google","Inschrijven met Google+"
"app_text_signup_with_facebook","Aanmelden met Facebook"
"app_text_msg_enter_valid_email","Voer een geldig emailadres in!"
"app_text_msg_enter_email","Vul e-mail!"
"app_text_msg_enter_password","Voer wachtwoord in alstublieft!"
"app_text_msg_password_characters_less_than_3","Vul wachtwoord met personages meer dan of gelijk aan 3!"
