"Not able to submit your review. Title or comment is missing.","Pas en mesure de soumettre votre avis. Titre ou commentaire est manquant."
"Not able to submit your review. Posting review for this seller is not allowed.","Pas en mesure de soumettre votre avis. Avis de publication pour ce vendeur n'est pas autorisé."
"Thanks! for rating the Seller.","Merci! pour la notation du vendeur."
"All","Tout"
"Name","Nom"
"A-Z","A-Z"
"Z-A","Z-A"
"Price","Prix"
"Low to High","De bas en haut"
"High to Low","Haut en bas"
"Ascending","Ascendant"
"Descending","Descendant"
"All Products","Tous les produits"
"Customer already registered.","Client déjà enregistré."
"An error occurred .","Une erreur est survenue."
"Success.","Succès."
"Last order was not completed.","Dernière commande n'a pas été achevé."
"Can't apply voucher code on this cart.","Impossible d'appliquer le code coupon sur ce panier."
"An error occurred while adding item to wishlist: %1","Une erreur est survenue lors de l'ajout à la liste de l'article: 1%"
"Your review has been accepted for moderation.","Votre évaluation a été acceptée pour la modération."
"Review by %1","Examen par% 1"
"(Posted on %1)","(Posté le% 1)"
"--Select Category--","--Choisir une catégorie--"
"Order Successfully Created","Pour créé avec succès"
"Hi Thanks for your interest. Keep shopping with us to become our premium customer.","Salut Merci pour votre intérêt. Continuer vos achats avec nous pour devenir notre client premium."
"Order status update","Suivi commande mise à jour"
"Hi Your order status has been changed to {{STATUS}}.","Salut état de votre commande a été modifié pour {{STATUS}}."
"Hurry!","Se dépêcher!"
"Hi","Complétez votre commande pour obtenir des avantages supplémentaires sur votre prochaine commande."
"Best Seller Products","Vendeur meilleurs produits"
"Featured Products","Produits populaires"
"New Products","Nouveaux produits"
"From a category","De catégorie"
"Custom Products","Produits personnalisés"
"Mobile App Builder","Mobile App Builder"
"Settings saved successfully.","Paramètres sauvegardés avec succès."
"Firebase Server key is not available","clé Firebase Server n'est pas disponible"
"Notificaton Send successfully","Notificaton Envoyer avec succès"
"Data saved successfully.","Les données sauvegardées avec succès."
"Component deleted successfully.","Composant supprimé avec succès."
"Banner data deleted successfully.","données Bannière supprimé avec succès."
"Layout deleted successfully.","Mise en page supprimé avec succès."
"Data has been saved successfully.","Les données ont été enregistrées."
"Settings saved successfully","Les paramètres enregistrés avec succès"
"Edit Layout","Modifier la mise en page"
"Knowband Mobile App Builder is not enabled on this store.","Knowband Mobile App Builder n'est pas activé sur ce magasin."
"Requested API not available","API demandé non disponible"
"Requested Api method not available","méthode api demandé non disponible"
"Save Settings","Enregistrer les paramètres"
"Edit","Éditer"
"Edit Name","Modifier le nom"
"Delete","Effacer"
"View Details","Voir les détails"
"Layout ID","disposition ID"
"Layout Name","la mise en page"
"Action","action"
"Home Page Layout Settings","Page d'accueil Paramètres de mise en page"
"Title","Titre"
"URL","URL"
"Upload","Télécharger"
"Image Type","Type d'image"
"Home","Accueil"
"Category","Catégorie"
"Product","Produit"
"Redirect Activity","Redirect Activité"
"Disable","Désactiver"
"Enable","Activer"
"Status","Statut"
"Banners Settings","Bannières Réglages"
"ID","ID"
"Device Type","Type d'appareil"
"Both Android/iOS","Les deux Android / iOS"
"Android","Android"
"iOS","iOS"
"Sent Date","Date envoyée"
"Push Notification History","Push Histoire de notification"
"Return Statuses","retour Statuses"
"Coupon Code","Code du coupon"
"Customer Email","Email client"
"Device","Dispositif"
"Coupon Used","coupon Utilisé"
"Yes","Oui"
"Coupon Generated On","Coupon généré sur"
"Menu Settings","Réglages du menu"
"Push Notification Settings","Appuyez sur Paramètres de notification"
"Slider Settings","curseur Paramètres"
"Google Login Settings","Google Paramètres de connexion"
"Facebook Login Settings","Facebook Paramètres de connexion"
"General Settings","réglages généraux"
"New Arrival","Nouvelle arrivee"
"Best Seller","Best-seller"
"Statistics","Statistiques"
"Category Icon Settings","Catégorie Paramètres de l'icône"
"Code","Code"
"Payment Method Settings","Paramètres Méthode __gVirt_NP_NN_NNPS<__ paiement"
"Image","Image"
"Upto Time","Temps upto"
"Background Color","Couleur de l'arrière plan"
"Text Color","Couleur du texte"
"Redirect","Réorienter"
"Category ID","ID Catégorie"
"Product ID","ID produit"
"Product Name","Nom du produit"
"Sort Order","Ordre de tri"
"Layout Settings","mise en page Paramètres"
"Back","Retour"
"Session has expired. Please try again after Re-login.","Session a expiré. S'il vous plaît essayer de nouveau après Re-connexion."
"Sorry","sans guillemets sont disponibles pour cet ordre à ce moment."
"Place Order","Passer la commande"
"Heading of this Component","Intitulé de cette composante"
"Field cannot be empty.","Le champ ne peut être vide."
"Select Product Type","Sélectionner le type de produit"
"Select Category","Choisir une catégorie"
"Select Products from Category","Choisir des produits de la catégorie"
"Select Products","Sélection des produits"
"Number of products","Nombre de produits"
"Image Content Mode","Mode Contenu d'image"
"Scale aspect fill","aspect échelle remplissage"
"Scale aspect Fit","aspect échelle Fit"
"Please select category.","S'il vous plaît choisir une catégorie."
"Please select product.","S'il vous plaît sélectionner le produit."
"Please select image type","S'il vous plaît sélectionner le type d'image"
"Please provide image url","S'il vous plaît fournir URL de l'image"
"Please select category","S'il vous plaît choisir une catégorie"
"Please select product","S'il vous plaît sélectionner le produit"
"Only Positive integer is allowed.","Seul nombre entier positif est autorisé."
"Please select an option from dropdown.","S'il vous plaît sélectionner une option dans la liste déroulante."
"You can enter only numbers.","Vous pouvez entrer des chiffres."
"Number should be greater than 0.","Le nombre doit être supérieur à 0."
"Field cannot be greater than {#} characters.","Le champ ne peut être supérieure à caractères {n}."
"Field cannot be less than {#} character(s).","Le champ ne peut être inférieur à caractère {n} (s)."
"Please enter Email.","S'il vous plaît entrer e-mail."
"Please enter a valid Email.","S'il vous plaît entrer un courriel valide."
"Invalid date format.","Format de date non valide."
"Number is not in the valid range. It should be between {1} and {100}","Nombre n'est pas dans la plage valide. Il doit être compris entre {1} et {100}"
"Field should be numeric.","Champ doit être numérique."
"Field can have only upto two decimal values.","Le champs ne peut avoir jusqu'à deux valeurs décimales."
"Email cannot be greater than {#} characters.","Email ne peut pas être supérieure à caractères {n}."
"Zip should not have special characters.","Zip ne devrait pas avoir des caractères spéciaux."
"Percentage should be in number.","Pourcentage devrait être en nombre."
"Percentage should be between 0 and 100.","Pourcentage devrait être compris entre 0 et 100."
"Size cannot be greater than {#} characters.","Taille ne peut pas être supérieure à caractères {n}."
"Color could not be greater than {#} characters.","Couleur ne pouvait pas être plus que les caractères {n}."
"Color is not valid.","La couleur est pas valide."
"Special characters are not allowed.","Les caractères spéciaux ne sont pas autorisés."
"Script tags are not allowed.","balises de script ne sont pas autorisés."
"Style tags are not allowed.","étiquettes ne sont pas permis."
"Iframe tags are not allowed.","tags iframe ne sont pas autorisés."
"Uploaded file is not an image.","fichier téléchargé n'est pas une image."
"Uploaded file size must be less than #.","Téléchargé taille du fichier doit être inférieur à #."
"Field should not contain HTML tags.","Champ ne doit pas contenir des balises HTML."
"You can enter only positive numbers.","Vous pouvez entrer uniquement des nombres positifs."
"Select Image Type","Sélectionner le type d'image"
"Select an option","Choisir une option"
"Image Url","URL de l'image"
"Enter URL","Entrer l'URL"
"Image Upload","Télécharger des images"
"Select Redirect Activity","Sélectionnez Rediriger Activité"
"CMS","CMS"
"Login","S'identifier"
"Search","Chercher"
"Select Product","Sélectionner un produit"
"Banner Width","bannière Largeur"
"Banner Height","bannière Hauteur"
"Margin Top","marge supérieure"
"Margin Bottom","En bas de la marge"
"Margin Left","marge gauche"
"Margin Right","marge droite"
"Countdown Time Validity","Validité temps Compte à rebours"
"Enable Time Background Color","Activer Temps couleur de fond"
"Time Background Color","Temps couleur de fond"
"Timer Text Color","Couleur du texte minuterie"
"Select Date","Sélectionner une date"
"Save","sauver"
"This field cannot be empty","Ce champ ne peut pas être vide"
"Select 1st Category","Sélectionnez 1ère catégorie"
"Upload Image","Envoyer une image"
"Remove image","Supprimer l'image"
"Select 2nd Category","Sélectionnez 2ème catégorie"
"Select 3rd Category","Sélectionnez 3ème catégorie"
"Select 4th Category","Sélectionnez 4ème catégorie"
"Select 5th Category","Sélectionnez 5ème catégorie"
"Select 6th Category","Sélectionnez 6ème catégorie"
"Select 7th Category","Sélectionnez 7ème catégorie"
"Select 8th Category","Sélectionnez 8ème catégorie"
"Are your sure?","Êtes-vous sûr?"
"Are you sure?","Êtes-vous sûr?"
"Edit Component","Modifier le composant"
"Close","Fermer"
"Need to add value in atleast 4 categories","Nécessité d'ajouter de la valeur dans atleast 4 catégories"
"Component added successfully","Composant ajouté avec succès"
"You can add only 20 components in a layout","Vous pouvez ajouter seulement 20 composants dans une mise en page"
"Top Categories","Catégories"
"Banner-Square","Bannière-Square"
"Banner-Custom","Bannière-Custom"
"Banner-Horizontal Sliding","Coulissante Bannière horizontale"
"Banner-Grid","Bannière-Grid"
"Banner-With Countdown timer","Bannière-Avec Compte à rebours"
"Products-Square","Produits-Square"
"Products-Horizontal Sliding","Produits-Coulissantes"
"Products-Grid","Produits-Grid"
"Edit Heading","Modifier En-tête"
"Category1","Catégorie1"
"Category2","category2"
"Category3","catégorie3"
"Category4","catégorie4"
"Horizontal Banner","Bannière horizontale"
"Banner-Grid 1","Bannière-Grid 1"
"Banner-Grid 2","Bannière-Grid 2"
"Banner-Grid 3","Bannière-Grid 3"
"Banner-Grid 4","Bannière-Grid 4"
"Countdown Banner","Bannière Compte à rebours"
"Hours","Heure"
"Minutes","Minute"
"Seconds","Seconde"
"Horizontal Products","Produits horizontaux"
"Product Grid","Grille produit"
"Payment Mode","Mode de paiement"
"Sandbox","Sandbo"
"Live","Liv"
"Client Id","Identité du client"
"Please select atleast one country","S'il vous plaît sélectionner au moins un pays"
"Please enter a valid color code","S'il vous plaît entrer un code de couleur valide"
"Date & Time should be greater than current date time.","Date et heure doit être supérieure à date heure actuelle."
"Field cannot be empty","Le champ ne peut être vide"
"Total Coupons Generated","Total des coupons générés"
"Total Coupons Unused","Total des billets non utilisés"
"Total Coupons Used","Total des coupons d'occasion"
"`Active Date` cannot be greater than `Expire Date`","`Active Date` ne peut pas être supérieure à` Expirez Date`"
"`From` Date cannot be greater than `To` Date","`From` date ne peut pas être supérieure à` To` date"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","La somme de gravité n'est pas dans la plage valide. Il devrait être 1 et 100. Situés entre Le total est:"
"No list exists for this API key.","Aucune liste existe pour cette clé API."
"No. of times","Nombre de fois"
"Date","Date"
"Please upload an image file.","S'il vous plaît télécharger un fichier image."
"To percentage should be greater than From percentage.","Pour le pourcentage devrait être supérieur à partir de pourcentage."
"Value must be greater than 0","La valeur doit être supérieure à 0"
"Allowed extension is","l'extension est autorisée"
"Please provide correct format. Maximum allowed file size is","S'il vous plaît fournir format correct. la taille du fichier maximum autorisé est"
"Validated successfully","avec succès validé"
"Invalid Api Key","Invalid Api Key"
"Message","Message"
"Select Brodcast Device Type","Sélectionnez brodcast Type de périphérique"
"Remove Image","Supprimer l'image"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.",".png ou format de fichier .jpg accepté. Taille du fichier ne doit pas être plus de 2 MB."
"--Select Product--","--Sélectionner un produit--"
"Enable/Disable","Activer désactiver"
"Facebook App Id","Facebook App Id"
"Validate App Id","Valider App Id"
"Enable the Extension","Activer l'extension"
"This setting will enable/disable entire mobile app functionality.","Ce paramètre activer / désactiver toutes les fonctionnalités de l'application mobile."
"Redirect on Cart Page when Add To Cart","Rediriger sur panier Page quand Ajouter au panier"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","Ce paramètre va rediriger vers la page de panier ou de conserver sur la page du produit lorsque ajouter au panier est cliqué."
"Display Short Description","Afficher Description courte"
"Enable Request Log Reporting","Demande d'activation log Reporting"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","Ce paramètre activer / désactiver les rapports de journal des erreurs pour chaque demande aux services Web du module."
"Show App Preview","Afficher App Aperçu"
"This setting will show/hide the app preview.","Ce réglage affiche / cacher l'aperçu de l'application."
"Enable Tab Bar","Activer la barre d'onglets"
"This setting will enable/disable the tab bar in the app.","Ce paramètre activer / désactiver la barre d'onglet dans l'application."
"Show Spin and Win","Afficher Spin et Win"
"Show spin and win popup on the mobile App.","Afficher rotation et gagner pop-up sur l'application mobile."
"Enable/Disable Fingerprint Login","Activer / Désactiver empreintes digitales Connexion"
"This setting will enable/disable Fingerprint login in Mobile App.","Ce paramètre activer / désactiver la connexion d'empreintes digitales dans Mobile App."
"Enable/Disable Phone Number Registration","Activer / Désactiver numéro de téléphone inscription"
"This setting will enable/disable customer registration and login via phone number verification.","Ce paramètre activer / désactiver l'enregistrement des clients et connexion via la vérification du numéro de téléphone."
"Mandatory Phone number at registration","Obligatoire Numéro de téléphone lors de l'inscription"
"This setting will set the Phone number field as optional or required.","Ce paramètre définira le champ du numéro de téléphone en option ou nécessaire."
"Select layout for home page","Sélectionnez la mise en page pour la page d'accueil"
"Please select","Veuillez sélectionner"
"Disabled Shippping Sethods","Handicapés shippping Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Sélectionnez les méthodes d'expédition de la liste pour laquelle vous souhaitez désactiver cette module.You peut laisser vide si vous souhaitez activer ce module pour toutes les méthodes d'expédition."
"Select shipping methods","Choisir des méthodes d'expédition"
"Enable Whatsapp Chat Support","Activer WhatsApp Support Chat"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","Ce paramètre activer / désactiver l'option de chat support WhatsApp dans l'application mobile."
"Chat Number","chat Nombre"
"Enter Chat number with Country code as well.","Entrez le numéro de chat avec le code pays aussi bien."
"Enable Live Chat Support","Activer Chat en direct"
"This setting will enable/disable live chat support option in mobile app.","Ce paramètre activer / désactiver l'option de chat en direct sur l'application mobile."
"Chat API Key","Clé API chat"
"Enter API Key for Live chat","Entrez clé API pour le chat en direct"
"Enable Url Encoding Of Image Links","Activer Url codage de liens d'image"
"This setting will enable/disable Url encoding of all image links.","Ce paramètre activer / désactiver le codage URL de tous les liens d'image."
"Look And Feel","Regarde et ressent"
"Enable Logo","activer Logo"
"Upload logo","Télécharger logo"
"Remove logo","Supprimer logo"
"App Button Color","Bouton App couleur"
"Select button color of the app.","Sélectionnez la couleur des boutons de l'application."
"App Button Text Color","Bouton App Couleur du texte"
"Select button text color of the app.","Choisissez la couleur de texte du bouton de l'application."
"App Theme Color","App Thème Couleur"
"Select theme color of the app.","Choisissez la couleur de thème de l'application."
"App Background Color","App couleur de fond"
"Select background color of the app.","Choisissez la couleur d'arrière-plan de l'application."
"Custom CSS","CSS personnalisé"
"Add custom CSS code that you want to be executed on the app","Ajouter code personnalisé CSS que vous voulez exécuter sur l'application"
"Edit Payment Method Settings","Modifier le mode de paiement Paramètres"
"Something went wrong. Please try again.","Quelque chose a mal tourné. Veuillez réessayer."
"Edit Settings","Modifier les paramètres"
"Upload Google JSON file","Télécharger le fichier Google JSON"
"Only .json file format accepted. File size should not be more than 1 MB.","Seul le format de fichier .json accepté. Taille du fichier ne doit pas être plus de 1 MB."
"Uploaded App Id","Uploaded App Id"
"Uploaded Api Key","Téléchargé api clé"
"Send New Push Notification","Envoyer un nouveau Push Notification"
"Send","Envoyer"
"Cancel","Annuler"
"View Push Notification","Voir le Push Notification"
"Send New Notification","Envoyer Nouvelle notification"
"Contact Us Page","Contactez-nous page"
"Enable/Disable Contact Us Page","Activer / Désactiver page Contactez-nous"
"Select Contact Us Page","Sélectionnez Contactez-nous page"
"Select Product Carousel Type","Sélectionnez un produit de type carrousel"
"Menu 1","Menu 1"
"Enable/Disable Menu","Activer / Désactiver Menu"
"Menu Title","Titre du menu"
"Enter Tiltle for Menu","Entrez Tiltle pour Menu"
"Select Page","Sélectionnez la page"
"Menu 2","Menu 2"
"Menu 3","Menu 3"
"Menu 4","Menu 4"
"Category Icon","Icône de catégorie"
"Select category to add icon","Sélectionnez la catégorie pour ajouter l'icône"
"Select category to add/edit icon.","Sélectionner la catégorie à ajouter / modifier icône."
"Category icon saved successfully.","icône Catégorie enregistrée avec succès."
"Something went wrong","actualiser la page."
"Invalid File Format","S'il vous plaît sélectionner les types recommandés uniquement .."
"File size must be less than 1MB","Taille du fichier doit être inférieure à 1 Mo"
"Invalid File.","Fichier non valide."
"Add New Layout","Ajouter Nouvelle mise en page"
"Firebase Server Setting","Réglage Firebase serveur"
"Server Key","serveur de clés"
"Enter firebase server key","Entrez la clé de serveur firebase"
"New Order Settings","Nouveau paramètres de commande"
"Enable/Disable new order push notification","Activer / Désactiver nouvelle notification push de commande"
"Title for new order push notification","Titre pour la nouvelle notification push de commande"
"Message for new order push notification","Message pour nouvelle notification push de commande"
"Order Status Change Settings","Suivi de commande Modifier les paramètres"
"Enable/Disable order status change push notification","Activer / Désactiver l'état de changement d'ordre notification push"
"Title for order status change push notification","Titre du statut de changement d'ordre notification push"
"Message for order status change push notification","Message pour le statut de changement d'ordre notification push"
"Abandoned Cart Settings","Réglages Abandoned Panier"
"Enable/Disable abandoned cart push notification","Activer / Désactiver abandonné panier notification push"
"Title for abandoned cart push notification","Titre de notification push chariot abandonné"
"Message for abandoned cart push notification","Message pour la notification push chariot abandonné"
"Time Interval","Intervalle de temps"
"Time interval to check Abandoned cart(In Hours)","Intervalle de temps pour vérifier panier Abandonné (en heures)"
"Cron Instructions","Instructions cron"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","l'instruction pour ajouter le Cron., Ajouter le Cron à votre magasin par l'intermédiaire du panneau de commande / mastic pour envoyer des notifications push Abandoned panier selon vos réglages ci-dessus. Trouvez ci-dessous l'instruction pour ajouter le Cron."
"URL to Add Cron via Control Panel","URL pour ajouter Cron via le Panneau de configuration"
"Cron setup via SSH","configuration Cron via SSH"
"Preview","Aperçu"
"Paypal Mobile","Paypal mobile"
"COD Mobile","COD mobile"
"Invalid File Format.","Format de fichier non valide."
"File should be less than 2 Mb.","Fichier doit être inférieure à 2 Mb."
"Please Upload the Image.","S'il vous plaît télécharger l'image."
"Please Upload Image For Category.","S'il vous plaît Envoyer une image pour la catégorie."
"app_text_category_products","Catégorie"
"app_text_no_internet","Problème d'Internet"
"app_text_product_image_viewer","Product Image Viewer"
"app_text_payment_methods","méthodes de payement"
"app_text_seller_comments","Commentaire du vendeur (s)"
"app_text_home","Accueil"
"app_text_category","Catégories"
"app_text_login","S'identifier"
"app_text_logout","Se déconnecter"
"app_text_login_signup","Se connecter S'inscrire"
"app_text_account","Mon compte"
"app_text_contact","Nous contacter"
"app_text_about","À propos de nous"
"app_text_add_to_wishlist","Ajouter à la liste de souhaits"
"app_text_add_to_cart","Ajouter au chariot"
"app_text_off","de"
"app_text_all","Tout"
"app_text_languages","Langue (s)"
"app_text_sort","Trier"
"app_text_filter","Filtre"
"app_text_sort_order","Sélectionnez Ordre de tri"
"app_text_price_asce","Prix ​​croissant"
"app_text_price_desc","Prix: décroissant"
"app_text_product","Produit"
"app_text_select","Sélectionner"
"app_text_instock","En stock"
"app_text_outstock","En rupture de stock"
"app_text_product_info","Infos produits et soins"
"app_text_customization","Personnalisation de produit"
"app_text_accessories","Accessoires"
"app_text_view_less","Voir Moins"
"app_text_view_more","Voir plus"
"app_text_provide_details","Prière de fournir des détails"
"app_text_discount_price","Prix ​​bas"
"app_text_discount_percentage","Pourcentage de réduction"
"app_text_rating","Évaluation *"
"app_text_bag","Sac de courses"
"app_text_apply_voucher","appliquer Voucher"
"app_text_entry_voucher_code","Entrer le code du bon"
"app_text_apply","Appliquer"
"app_text_gift","Papier cadeau"
"app_text_entry_message","entrez votre message"
"app_text_available_first","Envoyer produits premier"
"app_text_continue_shopping","Continuer vos achats"
"app_text_continue_checkout","Continuer à la caisse"
"app_text_update_quantity","La quantité de mise à jour"
"app_text_enter_quantity","Entrez la quantité"
"app_text_empty_cart","Votre panier est vide expédition!"
"app_text_goto_home","Aller à la page d'accueil"
"app_text_review_your_order","Vérifiez votre commande"
"app_text_add_new_shipping_address","Ajouter une nouvelle adresse"
"app_text_history","Les détails d'expédition"
"app_text_billing_details","Détails de la facturation"
"app_text_same_as_shipping_details","Même que l'adresse d'expédition"
"app_text_summary","Récapitulatif de la commande"
"app_text_shipping_methods","méthodes de livraison"
"app_text_comment","Commentaire pour"
"app_text_payment_summary","Résumé de paiement"
"app_text_proceed","Procéder au paiement"
"app_text_make_payment","Effectuer le paiement"
"app_text_congratulations","Toutes nos félicitations"
"app_text_shipping_addresses","Adresse d'expédition (s)"
"app_text_billing_addresses","Adresse de facturation (s)"
"app_text_addresses","Adresse (s)"
"app_text_order_detail","Détails de la commande"
"app_text_update_personal","Mise à jour Données personnelles"
"app_text_update_password","Mettre à jour le mot de passe"
"app_text_current_password","Mot de passe actuel"
"app_text_new_password","nouveau mot de passe"
"app_text_confirm_password","Confirmez le mot de passe"
"app_text_cancel","Annuler"
"app_text_save","sauver"
"app_text_order_ref","Référence de l'achat"
"app_text_status","Statut"
"app_text_placed","Placé sur"
"app_text_reorder","Réorganiser"
"app_text_order_details","détails de la commande"
"app_text_status_history","Historique du statut"
"app_text_shipping_address","Adresse de livraison"
"app_text_billing_address","Adresse de facturation"
"app_text_order_summary","Récapitulatif de la commande"
"app_text_shipping_method","Mode de livraison"
"app_text_payment_method","Mode de paiement"
"app_text_gift_wrapping","Emballage cadeau"
"app_text_no_shipping_address","Aucune adresse de livraison disponible!"
"app_text_no_order_details","Pas pour les détails disponibles!"
"app_text_signup","S'inscrire"
"app_text_continue_guest","Continuer en tant qu'invité"
"app_text_email","Email"
"app_text_password","Mot de passe"
"app_text_forgot_password","Mot de passe oublié"
"app_text_login_social_account","Vous pouvez vous connecter avec le compte social."
"app_text_login_with_google","Connectez-vous avec Google+"
"app_text_login_with_facebook","Se connecter avec Facebook"
